country_code,year,illiterate_prop,age_group,sex
158,1980,12.782904501902665,20--39,Female
158,1985,10.490309369893899,20--39,Female
158,1990,8.491537640164182,20--39,Female
158,1995,6.780780836938906,20--39,Female
158,2000,5.350176885097771,20--39,Female
158,2005,4.196041666109024,20--39,Female
158,2010,3.3146910614408998,20--39,Female
158,2015,2.7024409525616435,20--39,Female
158,2020,0,20--39,Female
158,2025,0,20--39,Female
170,1970,18.756555268785135,20--39,Female
170,1975,15.793526533787048,20--39,Female
170,1980,13.200624084867647,20--39,Female
170,1985,10.980154912658719,20--39,Female
170,1990,9.13442600779205,20--39,Female
170,1995,7.659490867037917,20--39,Female
170,2000,6.545410226792325,20--39,Female
170,2005,5.7855019371256535,20--39,Female
170,2010,5.373083848108281,20--39,Female
170,2015,5.301473809810589,20--39,Female
170,2020,1.6565710207570237,20--39,Female
170,2025,0.16630670640801468,20--39,Female
174,1970,64.00125105077196,20--39,Female
174,1975,58.239727065743104,20--39,Female
174,1980,53.34830457725983,20--39,Female
174,1985,49.360329069225735,20--39,Female
174,1990,46.3091460255445,20--39,Female
174,1995,44.27501748172669,20--39,Female
174,2000,43.334720891747025,20--39,Female
174,2005,43.51637486720527,20--39,Female
174,2010,44.84809801970121,20--39,Female
174,2015,47.358008960834624,20--39,Female
174,2020,39.0323916757008,20--39,Female
174,2025,37.136626925650766,20--39,Female
178,1970,84.61341969628626,20--39,Female
178,1975,74.56242471412253,20--39,Female
178,1980,65.37285248177861,20--39,Female
178,1985,57.026837466636614,20--39,Female
178,1990,49.506514136078614,20--39,Female
178,1995,42.784050699547194,20--39,Female
178,2000,36.831753812467994,20--39,Female
178,2005,31.631965611197714,20--39,Female
178,2010,27.167028232093003,20--39,Female
178,2015,23.41928381151057,20--39,Female
178,2020,12.007374829867754,20--39,Female
178,2025,5.2284224232669345,20--39,Female
180,1970,89.0340951965475,20--39,Female
180,1975,79.86583811936578,20--39,Female
180,1980,71.36633265040594,20--39,Female
180,1985,63.543957164801824,20--39,Female
180,1990,56.40709003768724,20--39,Female
180,1995,49.92577969224902,20--39,Female
180,2000,44.03873529155011,20--39,Female
180,2005,38.70732632053845,20--39,Female
180,2010,33.892922264161946,20--39,Female
180,2015,29.55689260736858,20--39,Female
180,2020,19.453988871015124,20--39,Female
180,2025,12.875823768569225,20--39,Female
188,1970,8.629793521378728,20--39,Female
188,1975,7.497125596698138,20--39,Female
188,1980,6.469830725567202,20--39,Female
188,1985,5.546461503679476,20--39,Female
188,1990,4.72557052672852,20--39,Female
188,1995,3.997693284277443,20--39,Female
188,2000,3.3502074118920526,20--39,Female
188,2005,2.7769287242699625,20--39,Female
188,2010,2.2716730361087802,20--39,Female
188,2015,1.8282561621061182,20--39,Female
188,2020,0.5902489265414016,20--39,Female
188,2025,0,20--39,Female
191,1970,7.793564793426434,20--39,Female
191,1975,6.328416671024652,20--39,Female
191,1980,5.0332034985413845,20--39,Female
191,1985,3.907970928002433,20--39,Female
191,1990,2.9527646114335946,20--39,Female
191,1995,2.164529291210487,20--39,Female
191,2000,1.5383493509977313,20--39,Female
191,2005,1.0714799047546326,20--39,Female
191,2010,0.7611760664404971,20--39,Female
191,2015,0.6046929500146321,20--39,Female
191,2020,0,20--39,Female
191,2025,0,20--39,Female
192,1970,6.294067970832295,20--39,Female
192,1975,5.044164140357875,20--39,Female
192,1980,3.9626839134464418,20--39,Female
192,1985,3.0474423388242298,20--39,Female
192,1990,2.296254465217476,20--39,Female
192,1995,1.6999661256742358,20--39,Female
192,2000,1.248461588651026,20--39,Female
192,2005,0.9381135559867733,20--39,Female
192,2010,0.7652947295204029,20--39,Female
192,2015,0.7263778110908412,20--39,Female
192,2020,0,20--39,Female
192,2025,0,20--39,Female
196,1970,15.998848462365421,20--39,Female
196,1975,12.891359046214319,20--39,Female
196,1980,10.158738035000741,20--39,Female
196,1985,7.7998598532143175,20--39,Female
196,1990,5.8135989253446665,20--39,Female
196,1995,4.189144665644197,20--39,Female
196,2000,2.911833864912999,20--39,Female
196,2005,1.9747620124622187,20--39,Female
196,2010,1.3710245976030007,20--39,Female
196,2015,1.0937171096464913,20--39,Female
196,2020,0,20--39,Female
196,2025,0,20--39,Female
203,1970,1.5640276373959248,20--39,Female
203,1975,1.1813118120022577,20--39,Female
203,1980,0.8602303578422322,20--39,Female
203,1985,0.6008190526990801,20--39,Female
203,1990,0.4031136743560328,20--39,Female
203,1995,0.26527014052155334,20--39,Female
203,2000,0.1843030450604085,20--39,Female
203,2005,0.15853617999028477,20--39,Female
203,2010,0.18629333732886877,20--39,Female
203,2015,0.2658983090938472,20--39,Female
203,2020,0,20--39,Female
203,2025,0,20--39,Female
204,1970,100,20--39,Female
204,1975,96.64097352710219,20--39,Female
204,1980,91.46274674771786,20--39,Female
204,1985,86.93606227157488,20--39,Female
204,1990,83.09536090562793,20--39,Female
204,1995,79.91261776564444,20--39,Female
204,2000,77.29486729019057,20--39,Female
204,2005,75.17913927041903,20--39,Female
204,2010,73.50246349748248,20--39,Female
204,2015,72.20186976253373,20--39,Female
204,2020,65.61277948276921,20--39,Female
204,2025,62.29396842798057,20--39,Female
208,1970,1.5640276373959248,20--39,Female
208,1975,1.1813118120022577,20--39,Female
208,1980,0.8602303578422322,20--39,Female
208,1985,0.6008190526990801,20--39,Female
208,1990,0.4031136743560328,20--39,Female
208,1995,0.26527014052155334,20--39,Female
208,2000,0.1843030450604085,20--39,Female
208,2005,0.15853617999028477,20--39,Female
208,2010,0.18629333732886877,20--39,Female
208,2015,0.2658983090938472,20--39,Female
208,2020,0,20--39,Female
208,2025,0,20--39,Female
214,1970,21.273826146730784,20--39,Female
214,1975,19.177435881227808,20--39,Female
214,1980,17.137112859006088,20--39,Female
214,1985,15.153581087643225,20--39,Female
214,1990,13.227564574716821,20--39,Female
214,1995,11.365693773800958,20--39,Female
214,2000,9.5772001197419,20--39,Female
214,2005,7.866709092025508,20--39,Female
214,2010,6.2388461701376485,20--39,Female
214,2015,4.698236833564184,20--39,Female
214,2020,2.4151718426710858,20--39,Female
214,2025,0.5685447860913582,20--39,Female
218,1970,21.698259639698584,20--39,Female
218,1975,18.324844432844632,20--39,Female
218,1980,15.368561389288987,20--39,Female
218,1985,12.830956390417708,20--39,Female
218,1990,10.713575317616836,20--39,Female
218,1995,9.007765685213505,20--39,Female
218,2000,7.6975981601124515,20--39,Female
218,2005,6.773703352566167,20--39,Female
218,2010,6.2267118728271145,20--39,Female
218,2015,6.047254331147782,20--39,Female
218,2020,1.948051383706348,20--39,Female
218,2025,0.2169838067123226,20--39,Female
222,1970,32.542952814038195,20--39,Female
222,1975,29.49635192839454,20--39,Female
222,1980,26.57046615015156,20--39,Female
222,1985,23.764978623934738,20--39,Female
222,1990,21.079572494369565,20--39,Female
222,1995,18.513211878431253,20--39,Female
222,2000,16.064851097208983,20--39,Female
222,2005,13.734158601499185,20--39,Female
222,2010,11.520802842098298,20--39,Female
222,2015,9.424452269802764,20--39,Female
222,2020,6.146392221940619,20--39,Female
222,2025,3.5782490132038176,20--39,Female
226,1970,63.721581398284485,20--39,Female
226,1975,54.204143196707626,20--39,Female
226,1980,45.43097892252107,20--39,Female
226,1985,37.399061337166785,20--39,Female
226,1990,30.105363202086718,20--39,Female
226,1995,23.577843510304128,20--39,Female
226,2000,17.86531797899381,20--39,Female
226,2005,12.99604445582507,20--39,Female
226,2010,8.998280788467193,20--39,Female
226,2015,5.900284824589481,20--39,Female
226,2020,0,20--39,Female
226,2025,0,20--39,Female
231,1970,92.27717437106197,20--39,Female
231,1975,89.06706750367412,20--39,Female
231,1980,85.559344508228,20--39,Female
231,1985,81.74961014590237,20--39,Female
231,1990,77.633469177876,20--39,Female
231,1995,73.17767607102576,20--39,Female
231,2000,68.33849797149169,20--39,Female
231,2005,63.09580865934735,20--39,Female
231,2010,57.42948191466619,20--39,Female
231,2015,51.31939151752181,20--39,Female
231,2020,49.06175372809935,20--39,Female
231,2025,44.53393582701203,20--39,Female
233,1970,0.9085151229238154,20--39,Female
233,1975,0.7373179039612431,20--39,Female
233,1980,0.5898159181539167,20--39,Female
233,1985,0.46585188414844675,20--39,Female
233,1990,0.3652685205914435,20--39,Female
233,1995,0.2871576295156418,20--39,Female
233,2000,0.23019460383010434,20--39,Female
233,2005,0.19359754849593352,20--39,Female
233,2010,0.17658456847423148,20--39,Female
233,2015,0.17837376872610058,20--39,Female
233,2020,0,20--39,Female
233,2025,0,20--39,Female
242,1970,19.803288241099313,20--39,Female
242,1975,16.433092328693526,20--39,Female
242,1980,13.413022530095262,20--39,Female
242,1985,10.746396562697765,20--39,Female
242,1990,8.436532143894256,20--39,Female
242,1995,6.470162292981682,20--39,Female
242,2000,4.8221019401647105,20--39,Female
242,2005,3.477791669198176,20--39,Female
242,2010,2.422672063836905,20--39,Female
242,2015,1.642183707835727,20--39,Female
242,2020,0,20--39,Female
242,2025,0,20--39,Female
246,1970,1.5640276373959248,20--39,Female
246,1975,1.1813118120022577,20--39,Female
246,1980,0.8602303578422322,20--39,Female
246,1985,0.6008190526990801,20--39,Female
246,1990,0.4031136743560328,20--39,Female
246,1995,0.26527014052155334,20--39,Female
246,2000,0.1843030450604085,20--39,Female
246,2005,0.15853617999028477,20--39,Female
246,2010,0.18629333732886877,20--39,Female
246,2015,0.2658983090938472,20--39,Female
246,2020,0,20--39,Female
246,2025,0,20--39,Female
250,1970,3.128055280443648,20--39,Female
250,1975,2.3626236267768435,20--39,Female
250,1980,1.720460716219948,20--39,Female
250,1985,1.2016381043660331,20--39,Female
250,1990,0.8062273468081699,20--39,Female
250,1995,0.5305402789935159,20--39,Female
250,2000,0.36860608862666516,20--39,Female
250,2005,0.31707235968684355,20--39,Female
250,2010,0.3725866761532772,20--39,Female
250,2015,0.5317966220051922,20--39,Female
250,2020,0,20--39,Female
250,2025,0,20--39,Female
254,1970,18.181065270931057,20--39,Female
254,1975,15.629834405141318,20--39,Female
254,1980,13.324824516257209,20--39,Female
254,1985,11.27034568623648,20--39,Female
254,1990,9.470707997036879,20--39,Female
254,1995,7.932641698000548,20--39,Female
254,2000,6.659400797287213,20--39,Female
254,2005,5.65008101508099,20--39,Female
254,2010,4.9037780715659975,20--39,Female
254,2015,4.4195876869263575,20--39,Female
254,2020,1.3215496790185317,20--39,Female
254,2025,0,20--39,Female
258,1970,14.74320969292406,20--39,Female
258,1975,12.691257214694373,20--39,Female
258,1980,10.865868113018955,20--39,Female
258,1985,9.265511657679147,20--39,Female
258,1990,7.888657118456287,20--39,Female
258,1995,6.732391121869025,20--39,Female
258,2000,5.793422068440561,20--39,Female
258,2005,5.06965188895906,20--39,Female
258,2010,4.55898251421269,20--39,Female
258,2015,4.259315874989617,20--39,Female
258,2020,1.7923406215448896,20--39,Female
258,2025,0.629706784275889,20--39,Female
266,1970,89.55999188836593,20--39,Female
266,1975,79.08663957270595,20--39,Female
266,1980,69.39223780352233,20--39,Female
266,1985,60.47538200914849,20--39,Female
266,1990,52.33466761791783,20--39,Female
266,1995,44.91064048756615,20--39,Female
266,2000,38.102287285122244,20--39,Female
266,2005,31.84586465285911,20--39,Female
266,2010,26.077629233049684,20--39,Female
266,2015,20.73383766796694,20--39,Female
266,2020,9.492796574591326,20--39,Female
266,2025,1.9002290750947295,20--39,Female
268,1970,54.040232702185925,20--39,Female
268,1975,46.61240870854026,20--39,Female
268,1980,39.432042800073994,20--39,Female
268,1985,32.506009718689334,20--39,Female
268,1990,25.8411842062885,20--39,Female
268,1995,19.498941790442956,20--39,Female
268,2000,13.566810909823008,20--39,Female
268,2005,8.090895672979153,20--39,Female
268,2010,3.1173001884618716,20--39,Female
268,2015,0,20--39,Female
268,2020,0,20--39,Female
268,2025,0,20--39,Female
270,1970,100,20--39,Female
270,1975,99.34159433131727,20--39,Female
270,1980,94.13966560613606,20--39,Female
270,1985,88.91429337861383,20--39,Female
270,1990,83.67526350602775,20--39,Female
270,1995,78.45319107395295,20--39,Female
270,2000,73.2804569102271,20--39,Female
270,2005,68.16949548552108,20--39,Female
270,2010,63.13274127050576,20--39,Female
270,2015,58.18262873585201,20--39,Female
270,2020,52.76711611566201,20--39,Female
270,2025,47.60114406405443,20--39,Female
275,1970,54.7747646361636,20--39,Female
275,1975,46.46166225114428,20--39,Female
275,1980,38.65592924578371,20--39,Female
275,1985,31.364980673888958,20--39,Female
275,1990,24.59623158926714,20--39,Female
275,1995,18.429443215953384,20--39,Female
275,2000,12.979467523254273,20--39,Female
275,2005,8.306355682884124,20--39,Female
275,2010,4.470158866557231,20--39,Female
275,2015,1.5309282459879041,20--39,Female
275,2020,0,20--39,Female
275,2025,0,20--39,Female
276,1970,1.5640276373959248,20--39,Female
276,1975,1.1813118120022577,20--39,Female
276,1980,0.8602303578422322,20--39,Female
276,1985,0.6008190526990801,20--39,Female
276,1990,0.4031136743560328,20--39,Female
276,1995,0.26527014052155334,20--39,Female
276,2000,0.1843030450604085,20--39,Female
276,2005,0.15853617999028477,20--39,Female
276,2010,0.18629333732886877,20--39,Female
276,2015,0.2658983090938472,20--39,Female
276,2020,0,20--39,Female
276,2025,0,20--39,Female
288,1970,78.73939585999257,20--39,Female
288,1975,69.6964824414916,20--39,Female
288,1980,61.48161419479574,20--39,Female
288,1985,54.09407976755729,20--39,Female
288,1990,47.53316780742852,20--39,Female
288,1995,41.776733246067366,20--39,Female
288,2000,36.78643555078652,20--39,Female
288,2005,32.53727017272043,20--39,Female
288,2010,29.004232563003526,20--39,Female
288,2015,26.16231817277027,20--39,Female
288,2020,15.766488455779253,20--39,Female
288,2025,9.945636724527908,20--39,Female
296,1970,2.1418658705413676,20--39,Female
296,1975,1.5605986065212607,20--39,Female
296,1980,1.0987551567069904,20--39,Female
296,1985,0.7557009283660225,20--39,Female
296,1990,0.5308013287658233,20--39,Female
296,1995,0.43042606696727204,20--39,Female
296,2000,0.46448663719144717,20--39,Female
296,2005,0.6376611244461141,20--39,Female
296,2010,0.954627613739037,20--39,Female
296,2015,1.4200641900779813,20--39,Female
296,2020,0.5322487399899102,20--39,Female
296,2025,0.4472941922912882,20--39,Female
300,1970,11.931450200459782,20--39,Female
300,1975,10.090599990196065,20--39,Female
300,1980,8.461385879696635,20--39,Female
300,1985,7.048154867408715,20--39,Female
300,1990,5.855253951779529,20--39,Female
300,1995,4.8715059782329435,20--39,Female
300,2000,4.073584613476569,20--39,Female
300,2005,3.4476130878832527,20--39,Female
300,2010,2.9797146318258356,20--39,Female
300,2015,2.656012475677166,20--39,Female
300,2020,0.5338122434621583,20--39,Female
300,2025,0,20--39,Female
312,1970,13.026411412080341,20--39,Female
312,1975,11.286844503899275,20--39,Female
312,1980,9.725548489085716,20--39,Female
312,1985,8.34239436411042,20--39,Female
312,1990,7.137253125444145,20--39,Female
312,1995,6.119628889595714,20--39,Female
312,2000,5.302302949900541,20--39,Female
312,2005,4.69006206806927,20--39,Female
312,2010,4.287693005812544,20--39,Female
312,2015,4.099982524841007,20--39,Female
312,2020,1.9135704314398871,20--39,Female
312,2025,0.9157083038318741,20--39,Female
320,1970,43.213811067468754,20--39,Female
320,1975,39.72084997863857,20--39,Female
320,1980,36.35681443461637,20--39,Female
320,1985,33.11683131892342,20--39,Female
320,1990,29.99602751508102,20--39,Female
320,1995,26.997287196928053,20--39,Female
320,2000,24.13180126023754,20--39,Female
320,2005,21.407156671431988,20--39,Female
320,2010,18.83094039693387,20--39,Female
320,2015,16.410739403165707,20--39,Female
320,2020,12.612921545649469,20--39,Female
320,2025,9.630138931341616,20--39,Female
324,1970,91.54400383649607,20--39,Female
324,1975,89.23725998496491,20--39,Female
324,1980,86.84137931533942,20--39,Female
324,1985,84.36663952145898,20--39,Female
324,1990,81.82331829716298,20--39,Female
324,1995,79.09911293570975,20--39,Female
324,2000,75.99151041026754,20--39,Female
324,2005,72.37547293454055,20--39,Female
324,2010,68.125962722233,20--39,Female
324,2015,63.11794198704911,20--39,Female
324,2020,62.459168125083174,20--39,Female
324,2025,59.405878657912446,20--39,Female
328,1970,7.172183286487334,20--39,Female
328,1975,5.4313964149327845,20--39,Female
328,1980,4.174325760143664,20--39,Female
328,1985,3.4395197532323567,20--39,Female
328,1990,3.265526825311246,20--39,Female
328,1995,3.595200489633427,20--39,Female
328,2000,4.282750048259742,20--39,Female
328,2005,5.2337576155141985,20--39,Female
328,2010,6.353805305720803,20--39,Female
328,2015,7.548475233203561,20--39,Female
328,2020,5.64969452598457,20--39,Female
328,2025,5.758785517391963,20--39,Female
332,1970,51.461988573967886,20--39,Female
332,1975,47.881686002064356,20--39,Female
332,1980,44.46424370090912,20--39,Female
332,1985,41.21560430977472,20--39,Female
332,1990,38.141710467933756,20--39,Female
332,1995,35.251176713992834,20--39,Female
332,2000,32.55058695965419,20--39,Female
332,2005,30.042837903833853,20--39,Female
332,2010,27.73082624544782,20--39,Female
332,2015,25.617448683412114,20--39,Female
332,2020,21.614161219399215,20--39,Female
332,2025,18.737497630908308,20--39,Female
340,1970,36.405224694105655,20--39,Female
340,1975,33.241553122945874,20--39,Female
340,1980,30.091164796754057,20--39,Female
340,1985,26.950899898969617,20--39,Female
340,1990,23.817598613031937,20--39,Female
340,1995,20.70482447675278,20--39,Female
340,2000,17.638808147289296,20--39,Female
340,2005,14.63539048709898,20--39,Female
340,2010,11.71041235863932,20--39,Female
340,2015,8.879714624367818,20--39,Female
340,2020,5.515042558082803,20--39,Female
340,2025,2.4436759100986527,20--39,Female
344,1970,18.251979850810347,20--39,Female
344,1975,15.369926755703732,20--39,Female
344,1980,12.782904501902665,20--39,Female
344,1985,10.490309369893899,20--39,Female
344,1990,8.491537640164182,20--39,Female
344,1995,6.780780836938906,20--39,Female
344,2000,5.350176885097771,20--39,Female
344,2005,4.196041666109024,20--39,Female
344,2010,3.3146910614408998,20--39,Female
344,2015,2.7024409525616435,20--39,Female
344,2020,0,20--39,Female
344,2025,0,20--39,Female
348,1970,1.8052065313585481,20--39,Female
348,1975,1.5086703145233442,20--39,Female
348,1980,1.2532915636722626,20--39,Female
348,1985,1.0400207847369292,20--39,Female
348,1990,0.8698084836489695,20--39,Female
348,1995,0.7415900329343772,20--39,Female
348,2000,0.6522516093067668,20--39,Female
348,2005,0.5996699249791961,20--39,Female
348,2010,0.5817216921647221,20--39,Female
348,2015,0.5962836230764031,20--39,Female
348,2020,0.23389876598948459,20--39,Female
348,2025,0.10099827688936244,20--39,Female
352,1970,3.128055280443648,20--39,Female
352,1975,2.3626236267768435,20--39,Female
352,1980,1.720460716219948,20--39,Female
352,1985,1.2016381043660331,20--39,Female
352,1990,0.8062273468081699,20--39,Female
352,1995,0.5305402789935159,20--39,Female
352,2000,0.36860608862666516,20--39,Female
352,2005,0.31707235968684355,20--39,Female
352,2010,0.3725866761532772,20--39,Female
352,2015,0.5317966220051922,20--39,Female
352,2020,0,20--39,Female
352,2025,0,20--39,Female
356,1970,57.95224634869257,20--39,Female
356,1975,54.86006546584999,20--39,Female
356,1980,51.552275693467706,20--39,Female
356,1985,48.0309958261964,20--39,Female
356,1990,44.298344658686766,20--39,Female
356,1995,40.360054075448005,20--39,Female
356,2000,36.222717794263374,20--39,Female
356,2005,31.889747359694688,20--39,Female
356,2010,27.364554316303714,20--39,Female
356,2015,22.65055020865227,20--39,Female
356,2020,19.92283485288924,20--39,Female
356,2025,15.9964129761917,20--39,Female
360,1970,40.527521945823295,20--39,Female
360,1975,34.162159047922515,20--39,Female
360,1980,28.345596952264476,20--39,Female
360,1985,23.080231925401986,20--39,Female
360,1990,18.368460233887856,20--39,Female
360,1995,14.236834677861053,20--39,Female
360,2000,10.72261864855613,20--39,Female
360,2005,7.8442742991693,20--39,Female
360,2010,5.620263782896759,20--39,Female
360,2015,4.06904925293472,20--39,Female
360,2020,0,20--39,Female
360,2025,0,20--39,Female
364,1970,58.671394142755915,20--39,Female
364,1975,51.07378631680779,20--39,Female
364,1980,43.986725371248674,20--39,Female
364,1985,37.418477193618315,20--39,Female
364,1990,31.377307671456432,20--39,Female
364,1995,25.93343644788295,20--39,Female
364,2000,21.180518066539047,20--39,Female
364,2005,17.161970765746293,20--39,Female
364,2010,13.921212783826277,20--39,Female
364,2015,11.501662359100571,20--39,Female
364,2020,2.1267450313618785,20--39,Female
364,2025,0,20--39,Female
368,1970,80.48883197703239,20--39,Female
368,1975,74.93054286292991,20--39,Female
368,1980,68.95437408500158,20--39,Female
368,1985,62.57483730868148,20--39,Female
368,1990,55.806444199403614,20--39,Female
368,1995,48.6828685492288,20--39,Female
368,2000,41.23885184315007,20--39,Female
368,2005,33.490507285999854,20--39,Female
368,2010,25.453948082610538,20--39,Female
368,2015,17.145287437814574,20--39,Female
368,2020,12.04735168461961,20--39,Female
368,2025,4.987479379425787,20--39,Female
372,1970,3.128055280443648,20--39,Female
372,1975,2.3626236267768435,20--39,Female
372,1980,1.720460716219948,20--39,Female
372,1985,1.2016381043660331,20--39,Female
372,1990,0.8062273468081699,20--39,Female
372,1995,0.5305402789935159,20--39,Female
372,2000,0.36860608862666516,20--39,Female
372,2005,0.31707235968684355,20--39,Female
372,2010,0.3725866761532772,20--39,Female
372,2015,0.5317966220051922,20--39,Female
372,2020,0,20--39,Female
372,2025,0,20--39,Female
376,1970,13.033460595164064,20--39,Female
376,1975,11.07341744240801,20--39,Female
376,1980,9.293649958565487,20--39,Female
376,1985,7.69415012987875,20--39,Female
376,1990,6.274909942590033,20--39,Female
376,1995,5.033731762382657,20--39,Female
376,2000,3.967149372456628,20--39,Female
376,2005,3.0732518853292325,20--39,Female
376,2010,2.3501284135177523,20--39,Female
376,2015,1.7958680695394718,20--39,Female
376,2020,0,20--39,Female
376,2025,0,20--39,Female
380,1970,5.007439717740038,20--39,Female
380,1975,4.12168152146886,20--39,Female
380,1980,3.345684765647353,20--39,Female
380,1985,2.679862105121871,20--39,Female
380,1990,2.124626194738768,20--39,Female
380,1995,1.6786631984537042,20--39,Female
380,2000,1.3390905090002223,20--39,Female
380,2005,1.1039676243915013,20--39,Female
380,2010,0.9713540426407176,20--39,Female
380,2015,0.9393092617610496,20--39,Female
380,2020,0,20--39,Female
380,2025,0,20--39,Female
384,1970,98.20572257419043,20--39,Female
384,1975,90.61092975108099,20--39,Female
384,1980,83.77124870186455,20--39,Female
384,1985,77.68895176051925,20--39,Female
384,1990,72.36631126102313,20--39,Female
384,1995,67.88974363389347,20--39,Female
384,2000,64.38605122282415,20--39,Female
384,2005,61.91808523155832,20--39,Female
384,2010,60.548696863839105,20--39,Female
384,2015,60.34073732340963,20--39,Female
384,2020,50.27692836377171,20--39,Female
384,2025,46.00497936947189,20--39,Female
388,1970,20.066291667810727,20--39,Female
388,1975,17.814568144434354,20--39,Female
388,1980,15.746145119445787,20--39,Female
388,1985,13.860006126986052,20--39,Female
388,1990,12.155134701196168,20--39,Female
388,1995,10.619234519105445,20--39,Female
388,2000,9.233685667054193,20--39,Female
388,2005,7.987986293149951,20--39,Female
388,2010,6.871634545500244,20--39,Female
388,2015,5.874128572212611,20--39,Female
388,2020,3.405026244146659,20--39,Female
388,2025,1.8381434638661223,20--39,Female
392,1970,1.4400150445493123,20--39,Female
392,1975,1.087644962859716,20--39,Female
392,1980,0.7920222299481474,20--39,Female
392,1985,0.5531797867581568,20--39,Female
392,1990,0.37115057423329395,20--39,Female
392,1995,0.2442367283590703,20--39,Female
392,2000,0.16968955745892217,20--39,Female
392,2005,0.14596576098328642,20--39,Female
392,2010,0.17152203838260002,20--39,Female
392,2015,0.2448150891073,20--39,Female
392,2020,0,20--39,Female
392,2025,0,20--39,Female
398,1970,19.45989211801046,20--39,Female
398,1975,14.48460197097697,20--39,Female
398,1980,10.232211123589451,20--39,Female
398,1985,6.705714180221391,20--39,Female
398,1990,3.9081057452462726,20--39,Female
398,1995,1.837057767291129,20--39,Female
398,2000,0.4821451665951133,20--39,Female
398,2005,0,20--39,Female
398,2010,0,20--39,Female
398,2015,0.6227102459784776,20--39,Female
398,2020,0,20--39,Female
398,2025,0,20--39,Female
400,1970,46.23465553901026,20--39,Female
400,1975,38.202421766649444,20--39,Female
400,1980,30.999920005062926,20--39,Female
400,1985,24.62964772632584,20--39,Female
400,1990,19.094102402513354,20--39,Female
400,1995,14.36979716351203,20--39,Female
400,2000,10.41852752069443,20--39,Female
400,2005,7.220714518364691,20--39,Female
400,2010,4.756779200826937,20--39,Female
400,2015,3.0071426123853104,20--39,Female
400,2020,0,20--39,Female
400,2025,0,20--39,Female
404,1970,61.6230599032375,20--39,Female
404,1975,51.315941711918995,20--39,Female
404,1980,42.51422792543774,20--39,Female
404,1985,35.24401661545175,20--39,Female
404,1990,29.531405853618995,20--39,Female
404,1995,25.366051870167162,20--39,Female
404,2000,22.693557760213157,20--39,Female
404,2005,21.47394189274882,20--39,Female
404,2010,21.66722263676596,20--39,Female
404,2015,23.233418361256426,20--39,Female
404,2020,10.130752182531285,20--39,Female
404,2025,5.887928133340283,20--39,Female
408,1970,23.648853193159443,20--39,Female
408,1975,19.639631840099018,20--39,Female
408,1980,16.005706854391978,20--39,Female
408,1985,12.74123540394529,20--39,Female
408,1990,9.840374656665924,20--39,Female
408,1995,7.312259287423727,20--39,Female
408,2000,5.180011831416695,20--39,Female
408,2005,3.458771247044015,20--39,Female
408,2010,2.1636764927048695,20--39,Female
408,2015,1.3098665267984453,20--39,Female
408,2020,0,20--39,Female
408,2025,0,20--39,Female
410,1970,10.456665117614781,20--39,Female
410,1975,8.248882306874037,20--39,Female
410,1980,6.336618716067207,20--39,Female
410,1985,4.7193036384602,20--39,Female
410,1990,3.3963663673189224,20--39,Female
410,1995,2.357404529834194,20--39,Female
410,2000,1.5874265711650044,20--39,Female
410,2005,1.0789780115295218,20--39,Female
410,2010,0.8246043711459132,20--39,Female
410,2015,0.8168511702323465,20--39,Female
410,2020,0,20--39,Female
410,2025,0,20--39,Female
414,1970,45.5221512038076,20--39,Female
414,1975,40.44045249218152,20--39,Female
414,1980,35.411615701559995,20--39,Female
414,1985,30.426398274506727,20--39,Female
414,1990,25.47555765358547,20--39,Female
414,1995,20.591888131926893,20--39,Female
414,2000,15.830920968285305,20--39,Female
414,2005,11.21751905365987,20--39,Female
414,2010,6.776545279049743,20--39,Female
414,2015,2.532862535454087,20--39,Female
414,2020,0,20--39,Female
414,2025,0,20--39,Female
417,1970,19.47971500767124,20--39,Female
417,1975,15.051329698679575,20--39,Female
417,1980,11.182857515037878,20--39,Female
417,1985,7.877154798395731,20--39,Female
417,1990,5.137077890402718,20--39,Female
417,1995,2.9732393108111252,20--39,Female
417,2000,1.398626576965748,20--39,Female
417,2005,0.4196585269049446,20--39,Female
417,2010,0.042753998667072225,20--39,Female
417,2015,0.27433183029048835,20--39,Female
417,2020,0,20--39,Female
417,2025,0,20--39,Female
418,1970,25.447819891975374,20--39,Female
418,1975,24.740676686830078,20--39,Female
418,1980,24.40806464651505,20--39,Female
418,1985,24.47447778194736,20--39,Female
418,1990,24.96441010404407,20--39,Female
418,1995,25.705342454839048,20--39,Female
418,2000,26.380819878620205,20--39,Female
418,2005,26.799432689685702,20--39,Female
418,2010,26.769771202333672,20--39,Female
418,2015,26.100425730862288,20--39,Female
418,2020,26.862254540604436,20--39,Female
418,2025,27.095550983120646,20--39,Female
422,1970,37.76297527284564,20--39,Female
422,1975,32.9720335535002,20--39,Female
422,1980,28.506548742429,20--39,Female
422,1985,24.36929116582272,20--39,Female
422,1990,20.563031149872053,20--39,Female
422,1995,17.081789266366425,20--39,Female
422,2000,13.91185157650875,20--39,Female
422,2005,11.04438664060996,20--39,Female
422,2010,8.470563018980963,20--39,Female
422,2015,6.181549271932699,20--39,Female
422,2020,0.822818668873671,20--39,Female
422,2025,0,20--39,Female
426,1970,22.56749136447235,20--39,Female
426,1975,19.887426187322497,20--39,Female
426,1980,17.55611592299172,20--39,Female
