country_code,name,year,age_group,sex,mean_skills,oecd_standard,saf
196,Cyprus,1975,20--64,Both,272.8106754789094,262.58093963833664,1.0389584097561024
196,Cyprus,1980,20--64,Both,274.425204978495,262.58093963833664,1.0451071024289575
196,Cyprus,1985,20--64,Both,274.97633380796384,262.58093963833664,1.0472059936517093
196,Cyprus,1990,20--64,Both,274.7393682198092,262.58093963833664,1.0463035458636825
196,Cyprus,1995,20--64,Both,274.0824409137521,262.58093963833664,1.0438017370615589
196,Cyprus,2000,20--64,Both,272.9026994388536,262.58093963833664,1.039308869161385
196,Cyprus,2005,20--64,Both,271.85479611911916,262.58093963833664,1.0353180870384415
196,Cyprus,2010,20--64,Both,271.09472974709615,262.58093963833664,1.0324234886221593
196,Cyprus,2015,20--64,Both,269.61481827630547,262.58093963833664,1.0267874684569904
196,Cyprus,2020,20--64,Both,268.013353305718,262.58093963833664,1.0206885300771018
196,Cyprus,2025,20--64,Both,265.8791212077338,262.58093963833664,1.0125606282540534
196,Cyprus,1970,20--64,Female,268.60911700561877,262.58093963833664,1.0229574064880147
196,Cyprus,1975,20--64,Female,269.8710341213549,262.58093963833664,1.0277632279519573
196,Cyprus,1980,20--64,Female,272.09446871457436,262.58093963833664,1.0362308440564691
196,Cyprus,1985,20--64,Female,272.80497973129224,262.58093963833664,1.0389367183582996
196,Cyprus,1990,20--64,Female,272.7783973883063,262.58093963833664,1.0388354835046862
196,Cyprus,1995,20--64,Female,272.52469949491945,262.58093963833664,1.0378693132497687
196,Cyprus,2000,20--64,Female,271.7246463718129,262.58093963833664,1.034822431308496
196,Cyprus,2005,20--64,Female,271.3132966222857,262.58093963833664,1.0332558676801769
196,Cyprus,2010,20--64,Female,271.4416987893422,262.58093963833664,1.033744868013687
196,Cyprus,2015,20--64,Female,270.398686672995,262.58093963833664,1.0297727133029002
196,Cyprus,2020,20--64,Female,268.55831805814984,262.58093963833664,1.0227639463399212
196,Cyprus,2025,20--64,Female,266.22842813620395,262.58093963833664,1.0138909111335008
196,Cyprus,1970,20--64,Male,274.83625795512944,262.58093963833664,1.0466725358423674
196,Cyprus,1975,20--64,Male,275.95650249269454,262.58093963833664,1.0509388186087711
196,Cyprus,1980,20--64,Male,276.7782962249933,262.58093963833664,1.054068496389004
196,Cyprus,1985,20--64,Male,277.08777631358583,262.58093963833664,1.0552471047412277
196,Cyprus,1990,20--64,Male,276.62966385880134,262.58093963833664,1.053502452385975
196,Cyprus,1995,20--64,Male,275.57356203033106,262.58093963833664,1.04948044747608
196,Cyprus,2000,20--64,Male,274.03801220284345,262.58093963833664,1.0436325370009227
196,Cyprus,2005,20--64,Male,272.3853633342638,262.58093963833664,1.0373386724467937
196,Cyprus,2010,20--64,Male,270.7517041935581,262.58093963833664,1.0311171274140285
196,Cyprus,2015,20--64,Male,268.8485980088413,262.58093963833664,1.0238694338558516
196,Cyprus,2020,20--64,Male,267.4821135914956,262.58093963833664,1.0186653835571977
196,Cyprus,2025,20--64,Male,265.53702610557434,262.58093963833664,1.0112578105299999
196,Cyprus,1970,40--64,Both,256.0670188832941,256.87068587245733,0.9968713168400918
196,Cyprus,1975,40--64,Both,256.8359406362516,256.87068587245733,0.9998647364681271
196,Cyprus,1980,40--64,Both,258.261564648034,256.87068587245733,1.0054147041763546
196,Cyprus,1985,40--64,Both,260.42883369452363,256.87068587245733,1.0138519029915036
196,Cyprus,1990,40--64,Both,262.7673953599931,256.87068587245733,1.0229559455860355
196,Cyprus,1995,40--64,Both,265.27093567783373,256.87068587245733,1.0327022516284607
196,Cyprus,2000,40--64,Both,267.5771428870943,256.87068587245733,1.04168033802017
196,Cyprus,2005,40--64,Both,268.94028538388164,256.87068587245733,1.046987064601903
196,Cyprus,2010,40--64,Both,268.8868790356296,256.87068587245733,1.0467791531850335
196,Cyprus,2015,40--64,Both,267.5475124609848,256.87068587245733,1.041564986492187
196,Cyprus,2020,40--64,Both,265.2470679963614,256.87068587245733,1.032609334519639
196,Cyprus,2025,40--64,Both,263.28263652382054,256.87068587245733,1.024961784290742
196,Cyprus,1970,40--64,Female,251.9233236007196,256.87068587245733,0.9807398720685699
196,Cyprus,1975,40--64,Female,252.66778650841144,256.87068587245733,0.9836380731815668
196,Cyprus,1980,40--64,Female,253.7955303966368,256.87068587245733,0.9880283907625511
196,Cyprus,1985,40--64,Female,255.8219320166003,256.87068587245733,0.995917191359166
196,Cyprus,1990,40--64,Female,258.33463277237155,256.87068587245733,1.0056991590727526
196,Cyprus,1995,40--64,Female,261.2825019926977,256.87068587245733,1.0171752417184379
196,Cyprus,2000,40--64,Female,265.1233783756139,256.87068587245733,1.0321278096608277
196,Cyprus,2005,40--64,Female,267.3243494666315,256.87068587245733,1.0406962108528206
196,Cyprus,2010,40--64,Female,267.87949761149446,256.87068587245733,1.0428574078106494
196,Cyprus,2015,40--64,Female,267.00599092422436,256.87068587245733,1.039456838048073
196,Cyprus,2020,40--64,Female,264.8690085747998,256.87068587245733,1.0311375456299199
196,Cyprus,2025,40--64,Female,263.0193500726879,256.87068587245733,1.0239368076561433
196,Cyprus,1970,40--64,Male,260.608965982432,256.87068587245733,1.014553159685301
196,Cyprus,1975,40--64,Male,261.5145614340671,256.87068587245733,1.0180786513098485
196,Cyprus,1980,40--64,Male,263.0929983700093,256.87068587245733,1.024223521171433
196,Cyprus,1985,40--64,Male,265.25055347703386,256.87068587245733,1.0326229035287324
196,Cyprus,1990,40--64,Male,267.3576222230282,256.87068587245733,1.0408257420069253
196,Cyprus,1995,40--64,Male,269.31096803201154,256.87068587245733,1.0484301356431582
196,Cyprus,2000,40--64,Male,270.0237985461536,256.87068587245733,1.051205191550067
196,Cyprus,2005,40--64,Male,270.5533176217666,256.87068587245733,1.0532666142998623
196,Cyprus,2010,40--64,Male,269.92342883298727,256.87068587245733,1.0508144513111588
196,Cyprus,2015,40--64,Male,268.11764394440473,256.87068587245733,1.0437845137281714
196,Cyprus,2020,40--64,Male,265.6464017994149,256.87068587245733,1.0341639447769253
196,Cyprus,2025,40--64,Male,263.55637275654465,256.87068587245733,1.0260274420235205
203,Czech Republic,1970,20--39,Both,281.97316345153104,269.7014710297242,1.0455010214625577
203,Czech Republic,1975,20--39,Both,283.2247370087596,269.7014710297242,1.050141610008293
203,Czech Republic,1980,20--39,Both,283.31416246026424,269.7014710297242,1.0504731819910607
203,Czech Republic,1985,20--39,Both,281.4958798663712,269.7014710297242,1.0437313478180736
203,Czech Republic,1990,20--39,Both,279.6366096897833,269.7014710297242,1.0368375397513652
203,Czech Republic,1995,20--39,Both,277.45132314300434,269.7014710297242,1.0287349271166046
203,Czech Republic,2000,20--39,Both,276.22346689245353,269.7014710297242,1.024182277678458
203,Czech Republic,2005,20--39,Both,279.1253323001306,269.7014710297242,1.0349418237669448
203,Czech Republic,2010,20--39,Both,280.57985265442477,269.7014710297242,1.0403348991133299
203,Czech Republic,2015,20--39,Both,282.6504398383799,269.7014710297242,1.0480122290739327
203,Czech Republic,2020,20--39,Both,277.91510798085534,269.7014710297242,1.030454550061486
203,Czech Republic,2025,20--39,Both,278.81392727767224,269.7014710297242,1.0337871952020008
203,Czech Republic,1970,20--39,Female,285.91152434837227,269.7014710297242,1.0601036889296815
203,Czech Republic,1975,20--39,Female,286.7000669539708,269.7014710297242,1.0630274497923415
203,Czech Republic,1980,20--39,Female,286.21323531188256,269.7014710297242,1.0612223738310222
203,Czech Republic,1985,20--39,Female,284.15595126278396,269.7014710297242,1.0535943692775287
203,Czech Republic,1990,20--39,Female,280.53859848967693,269.7014710297242,1.0401819367857967
203,Czech Republic,1995,20--39,Female,276.7603767353035,269.7014710297242,1.0261730337570214
203,Czech Republic,2000,20--39,Female,275.0937055461496,269.7014710297242,1.0199933448484273
203,Czech Republic,2005,20--39,Female,277.2222134927448,269.7014710297242,1.0278854336029621
203,Czech Republic,2010,20--39,Female,279.8925554191652,269.7014710297242,1.0377865361673086
203,Czech Republic,2015,20--39,Female,282.30018950204203,269.7014710297242,1.0467135697266157
203,Czech Republic,2020,20--39,Female,279.98906679527374,269.7014710297242,1.0381443813645932
203,Czech Republic,2025,20--39,Female,283.03500001540124,269.7014710297242,1.0494381025612112
203,Czech Republic,1970,20--39,Male,278.0975950214253,269.7014710297242,1.0311311761098099
203,Czech Republic,1975,20--39,Male,279.8293313506951,269.7014710297242,1.0375521137586035
203,Czech Republic,1980,20--39,Male,280.4910873706756,269.7014710297242,1.040005774902734
203,Czech Republic,1985,20--39,Male,278.9098629905263,269.7014710297242,1.0341429059531797
203,Czech Republic,1990,20--39,Male,278.7616328856584,269.7014710297242,1.0335932978835538
203,Czech Republic,1995,20--39,Male,278.1165989160457,269.7014710297242,1.0312016388126932
203,Czech Republic,2000,20--39,Male,277.30765414492356,269.7014710297242,1.0282022307337029
203,Czech Republic,2005,20--39,Male,280.93848298980356,269.7014710297242,1.0416646298486112
203,Czech Republic,2010,20--39,Male,281.2303740373819,269.7014710297242,1.0427469044334101
203,Czech Republic,2015,20--39,Male,282.98217833238846,269.7014710297242,1.0492422501514669
203,Czech Republic,2020,20--39,Male,275.96895308492986,269.7014710297242,1.0232385905470829
203,Czech Republic,2025,20--39,Male,274.7792687808231,269.7014710297242,1.0188274751773203
203,Czech Republic,1970,20--64,Both,269.2583891653505,262.58093963833664,1.0254300618171712
203,Czech Republic,1975,20--64,Both,271.63363798921625,262.58093963833664,1.0344758395767348
203,Czech Republic,1980,20--64,Both,273.3468010766103,262.58093963833664,1.0410001634280917
203,Czech Republic,1985,20--64,Both,272.8213552574746,262.58093963833664,1.0389990820858608
203,Czech Republic,1990,20--64,Both,273.2066949521592,262.58093963833664,1.0404665903338521
203,Czech Republic,1995,20--64,Both,273.09790021980626,262.58093963833664,1.040052261965225
203,Czech Republic,2000,20--64,Both,272.96452444517365,262.58093963833664,1.0395443203956034
203,Czech Republic,2005,20--64,Both,273.64123870222215,262.58093963833664,1.0421214848233817
203,Czech Republic,2010,20--64,Both,273.79257355733347,262.58093963833664,1.0426978208488364
203,Czech Republic,2015,20--64,Both,273.884646370157,262.58093963833664,1.0430484663029593
203,Czech Republic,2020,20--64,Both,264.6517459280273,262.58093963833664,1.0078863541753749
203,Czech Republic,2025,20--64,Both,266.57904891081125,262.58093963833664,1.0152261975982773
203,Czech Republic,1970,20--64,Female,272.70539677421266,262.58093963833664,1.0385574716497734
203,Czech Republic,1975,20--64,Female,274.45526746815824,262.58093963833664,1.0452215908975593
203,Czech Republic,1980,20--64,Female,275.5584240051426,262.58093963833664,1.0494227965848564
203,Czech Republic,1985,20--64,Female,274.54210100961524,262.58093963833664,1.0455522833749973
203,Czech Republic,1990,20--64,Female,273.86970731623495,262.58093963833664,1.0429915731638664
203,Czech Republic,1995,20--64,Female,272.953406555432,262.58093963833664,1.0395019795853493
203,Czech Republic,2000,20--64,Female,272.64387991048227,262.58093963833664,1.0383231939302437
203,Czech Republic,2005,20--64,Female,273.08629673794,262.58093963833664,1.0400080718504277
203,Czech Republic,2010,20--64,Female,273.1957135008927,262.58093963833664,1.0404247691290014
203,Czech Republic,2015,20--64,Female,272.916627591069,262.58093963833664,1.0393619124334315
203,Czech Republic,2020,20--64,Female,264.0784570852441,262.58093963833664,1.0057030698761686
203,Czech Republic,2025,20--64,Female,267.1432744950944,262.58093963833664,1.0173749658411673
203,Czech Republic,1970,20--64,Male,265.65895554812175,262.58093963833664,1.0117221604661197
203,Czech Republic,1975,20--64,Male,268.70918796519356,262.58093963833664,1.0233385116806177
203,Czech Republic,1980,20--64,Male,271.07197348695513,262.58093963833664,1.0323368248293785
203,Czech Republic,1985,20--64,Male,271.05146088504233,262.58093963833664,1.032258705671373
203,Czech Republic,1990,20--64,Male,272.53085365178424,262.58093963833664,1.0378927504302178
203,Czech Republic,1995,20--64,Male,273.24370447647203,262.58093963833664,1.0406075355386482
203,Czech Republic,2000,20--64,Male,273.2856211043595,262.58093963833664,1.0407671687090725
203,Czech Republic,2005,20--64,Male,274.1923465065255,262.58093963833664,1.0442202959749542
203,Czech Republic,2010,20--64,Male,274.3787430802495,262.58093963833664,1.0449301592802678
203,Czech Republic,2015,20--64,Male,274.82701962603886,262.58093963833664,1.046637353056049
203,Czech Republic,2020,20--64,Male,265.2026041438795,262.58093963833664,1.009984214806885
203,Czech Republic,2025,20--64,Male,266.033127882967,262.58093963833664,1.0131471395044331
203,Czech Republic,1970,40--64,Both,257.60121081014245,256.87068587245733,1.0028439404644556
203,Czech Republic,1975,40--64,Both,259.7774958436769,256.87068587245733,1.0113162386021068
203,Czech Republic,1980,40--64,Both,261.97012471780556,256.87068587245733,1.0198521634651618
203,Czech Republic,1985,40--64,Both,263.76851513895156,256.87068587245733,1.0268533143167577
203,Czech Republic,1990,40--64,Both,267.15391807026447,256.87068587245733,1.0400327198211827
203,Czech Republic,1995,40--64,Both,269.2280945185191,256.87068587245733,1.0481075082744067
203,Czech Republic,2000,40--64,Both,270.01089044960804,256.87068587245733,1.051154940208612
203,Czech Republic,2005,40--64,Both,268.7455126143871,256.87068587245733,1.0462288123753674
203,Czech Republic,2010,40--64,Both,267.7339299330336,256.87068587245733,1.0422907114670537
203,Czech Republic,2015,40--64,Both,266.6288320732044,256.87068587245733,1.0379885550879568
203,Czech Republic,2020,40--64,Both,255.45113207547175,256.87068587245733,0.9944736636951621
203,Czech Republic,2025,40--64,Both,258.9019455762552,256.87068587245733,1.0079077131627485
203,Czech Republic,1970,40--64,Female,261.25421072370364,256.87068587245733,1.0170651035417206
203,Czech Republic,1975,40--64,Female,262.64423376883417,256.87068587245733,1.022476476351387
203,Czech Republic,1980,40--64,Female,264.0789455269586,256.87068587245733,1.0280618227417369
203,Czech Republic,1985,40--64,Female,265.0629968744797,256.87068587245733,1.0318927439080772
203,Czech Republic,1990,40--64,Female,267.8843865562796,256.87068587245733,1.0428764405187552
203,Czech Republic,1995,40--64,Female,269.71549350438386,256.87068587245733,1.050004957118012
203,Czech Republic,2000,40--64,Female,270.51190576688856,256.87068587245733,1.053105397558694
203,Czech Republic,2005,40--64,Female,269.53691289663965,256.87068587245733,1.0493097411297114
203,Czech Republic,2010,40--64,Female,267.4250344649811,256.87068587245733,1.0410881784999175
203,Czech Republic,2015,40--64,Female,265.3446339385928,256.87068587245733,1.032989159651884
203,Czech Republic,2020,40--64,Female,253.26539604501258,256.87068587245733,0.9859645727374479
203,Czech Republic,2025,40--64,Female,257.2717104867564,256.87068587245733,1.0015611926013939
203,Czech Republic,1970,40--64,Male,253.57313216315782,256.87068587245733,0.9871625923444732
203,Czech Republic,1975,40--64,Male,256.62106903249145,256.87068587245733,0.9990282392904505
203,Czech Republic,1980,40--64,Male,259.66105437724343,256.87068587245733,1.0108629308763226
203,Czech Republic,1985,40--64,Male,262.35627453476826,256.87068587245733,1.0213554483403944
203,Czech Republic,1990,40--64,Male,266.3737314678981,256.87068587245733,1.0369954460282762
203,Czech Republic,1995,40--64,Male,268.71533848994466,256.87068587245733,1.046111344224652
203,Czech Republic,2000,40--64,Male,269.48942597936343,256.87068587245733,1.0491248741133958
203,Czech Republic,2005,40--64,Male,267.92992592726307,256.87068587245733,1.043053725719006
203,Czech Republic,2010,40--64,Male,268.0474532711999,256.87068587245733,1.0435112607761405
203,Czech Republic,2015,40--64,Male,267.9077300846312,256.87068587245733,1.0429673170945402
203,Czech Republic,2020,40--64,Male,257.58613467797875,256.87068587245733,1.0027852489399147
203,Czech Republic,2025,40--64,Male,260.4913997695616,256.87068587245733,1.014095473311042
208,Denmark,1970,20--39,Both,269.3610684199603,269.7014710297242,0.9987378540856147
208,Denmark,1975,20--39,Both,270.34771136106974,269.7014710297242,1.0023961320228554
208,Denmark,1980,20--39,Both,271.7368367746118,269.7014710297242,1.007546735793159
208,Denmark,1985,20--39,Both,273.8117486984694,269.7014710297242,1.0152401010385745
208,Denmark,1990,20--39,Both,274.8739212193908,269.7014710297242,1.019178427799886
208,Denmark,1995,20--39,Both,277.2387717990699,269.7014710297242,1.027946828545533
208,Denmark,2000,20--39,Both,279.57985705680306,269.7014710297242,1.036627112152422
208,Denmark,2005,20--39,Both,280.11953419800534,269.7014710297242,1.038628128828904
208,Denmark,2010,20--39,Both,281.5606871027534,269.7014710297242,1.0439716403019625
208,Denmark,2015,20--39,Both,280.57286318093696,269.7014710297242,1.0403089835205779
208,Denmark,2020,20--39,Both,289.1910287868403,269.7014710297242,1.0722634462567249
208,Denmark,2025,20--39,Both,290.66798863216104,269.7014710297242,1.0777397228216308
208,Denmark,1970,20--39,Female,270.7869050483624,269.7014710297242,1.0040245758189381
208,Denmark,1975,20--39,Female,271.9324372462782,269.7014710297242,1.0082719838643672
208,Denmark,1980,20--39,Female,273.4172190968945,269.7014710297242,1.013777262886196
208,Denmark,1985,20--39,Female,275.73006527636136,269.7014710297242,1.0223528415459504
208,Denmark,1990,20--39,Female,276.91808446666556,269.7014710297242,1.0267577830012875
208,Denmark,1995,20--39,Female,279.21164234091583,269.7014710297242,1.0352618444196158
208,Denmark,2000,20--39,Female,281.08963180961297,269.7014710297242,1.0422250599390823
208,Denmark,2005,20--39,Female,281.9332551642326,269.7014710297242,1.0453530493838512
208,Denmark,2010,20--39,Female,282.3865405978097,269.7014710297242,1.0470337426030853
208,Denmark,2015,20--39,Female,281.5369240783154,269.7014710297242,1.0438835316819122
208,Denmark,2020,20--39,Female,291.3085305609825,269.7014710297242,1.0801147262888935
208,Denmark,2025,20--39,Female,293.3269762768091,269.7014710297242,1.0875987259427335
208,Denmark,1970,20--39,Male,267.9817796374643,269.7014710297242,0.9936237226082079
208,Denmark,1975,20--39,Male,268.8305380552733,269.7014710297242,0.9967707518571343
208,Denmark,1980,20--39,Male,270.13426493081954,269.7014710297242,1.0016047146478029
208,Denmark,1985,20--39,Male,271.9839951596406,269.7014710297242,1.0084631504648518
208,Denmark,1990,20--39,Male,272.9275628184669,269.7014710297242,1.0119617137289814
208,Denmark,1995,20--39,Male,275.3540116684361,269.7014710297242,1.0209585087435022
208,Denmark,2000,20--39,Male,278.12433965076326,269.7014710297242,1.0312303399343001
208,Denmark,2005,20--39,Male,278.3474794766311,269.7014710297242,1.0320576985134577
208,Denmark,2010,20--39,Male,280.7474214885466,269.7014710297242,1.040956211386793
208,Denmark,2015,20--39,Male,279.6304288300278,269.7014710297242,1.0368146223392654
208,Denmark,2020,20--39,Male,287.14711476293104,269.7014710297242,1.0646850151265366
208,Denmark,2025,20--39,Male,288.10287215174606,269.7014710297242,1.06822877551155
208,Denmark,1970,20--64,Both,255.29246641708409,262.58093963833664,0.9722429463795382
208,Denmark,1975,20--64,Both,257.1920764772335,262.58093963833664,0.9794773254733362
208,Denmark,1980,20--64,Both,259.43879400275137,262.58093963833664,0.9880336111222959
208,Denmark,1985,20--64,Both,261.85956050934266,262.58093963833664,0.9972527361278104
208,Denmark,1990,20--64,Both,263.734127079816,262.58093963833664,1.004391740859286
208,Denmark,1995,20--64,Both,265.73600809417803,262.58093963833664,1.0120156034942482
208,Denmark,2000,20--64,Both,267.5198208387351,262.58093963833664,1.0188089859347786
208,Denmark,2005,20--64,Both,268.2670260492173,262.58093963833664,1.0216546045524566
208,Denmark,2010,20--64,Both,269.559697268607,262.58093963833664,1.0265775483928212
208,Denmark,2015,20--64,Both,270.81359136995565,262.58093963833664,1.0313528154136327
208,Denmark,2020,20--64,Both,276.2452395833333,262.58093963833664,1.0520384303743333
208,Denmark,2025,20--64,Both,277.77773423479846,262.58093963833664,1.0578747056712987
208,Denmark,1970,20--64,Female,254.99334961289082,262.58093963833664,0.9711038050366622
208,Denmark,1975,20--64,Female,256.9722354060887,262.58093963833664,0.9786400938317419
208,Denmark,1980,20--64,Female,259.31903899965596,262.58093963833664,0.987577542211657
208,Denmark,1985,20--64,Female,261.9419987258206,262.58093963833664,0.9975666896713978
208,Denmark,1990,20--64,Female,264.11497746166935,262.58093963833664,1.0058421522348333
208,Denmark,1995,20--64,Female,266.2988146308989,262.58093963833664,1.0141589675080112
208,Denmark,2000,20--64,Female,268.0112987189601,262.58093963833664,1.0206807054925728
208,Denmark,2005,20--64,Female,269.18639528406175,262.58093963833664,1.0251558839526702
208,Denmark,2010,20--64,Female,270.3871521475211,262.58093963833664,1.0297287857981476
208,Denmark,2015,20--64,Female,271.63545455172124,262.58093963833664,1.0344827576817104
208,Denmark,2020,20--64,Female,278.29282105136826,262.58093963833664,1.0598363363108998
208,Denmark,2025,20--64,Female,280.20726071825555,262.58093963833664,1.0671271917306577
208,Denmark,1970,20--64,Male,255.593018887632,262.58093963833664,0.9733875552417118
208,Denmark,1975,20--64,Male,257.41102147832754,262.58093963833664,0.9803111445669672
208,Denmark,1980,20--64,Male,259.55731893260736,262.58093963833664,0.9884849954840825
208,Denmark,1985,20--64,Male,261.7784073575127,262.58093963833664,0.9969436765595809
208,Denmark,1990,20--64,Male,263.36213819429,262.58093963833664,1.0029750771591774
208,Denmark,1995,20--64,Male,265.18739759453814,262.58093963833664,1.0099263029517356
208,Denmark,2000,20--64,Male,267.03982668086053,262.58093963833664,1.0169810004056856
208,Denmark,2005,20--64,Male,267.36397124886776,262.58093963833664,1.0182154562213044
208,Denmark,2010,20--64,Male,268.74302663664355,262.58093963833664,1.0234673811693804
208,Denmark,2015,20--64,Male,270.00195565878477,262.58093963833664,1.028261822928463
208,Denmark,2020,20--64,Male,274.23054322153985,262.58093963833664,1.0443657624169091
208,Denmark,2025,20--64,Male,275.38632076961886,262.58093963833664,1.0487673673074656
208,Denmark,1970,40--64,Both,241.95410333554082,256.87068587245733,0.9419296036593177
208,Denmark,1975,40--64,Both,243.58820039424148,256.87068587245733,0.9482911589031575
208,Denmark,1980,40--64,Both,245.92933902932802,256.87068587245733,0.9574052336646854
208,Denmark,1985,40--64,Both,249.0361197080182,256.87068587245733,0.969499960114837
208,Denmark,1990,40--64,Both,252.65301374295305,256.87068587245733,0.9835805626664677
208,Denmark,1995,40--64,Both,254.7824659933537,256.87068587245733,0.9918705403381821
208,Denmark,2000,40--64,Both,256.8140894028557,256.87068587245733,0.9997796694106632
208,Denmark,2005,40--64,Both,258.94818956590757,256.87068587245733,1.0080877414501155
208,Denmark,2010,40--64,Both,260.8683373303915,256.87068587245733,1.015562894786364
208,Denmark,2015,40--64,Both,263.6108647596644,256.87068587245733,1.026239579905018
208,Denmark,2020,40--64,Both,266.30946554445023,256.87068587245733,1.0367452581828644
208,Denmark,2025,40--64,Both,267.4460031538378,256.87068587245733,1.041169809803176
208,Denmark,1970,40--64,Female,240.56238136900575,256.87068587245733,0.9365116169326185
208,Denmark,1975,40--64,Female,242.11212781481734,256.87068587245733,0.9425447944458404
208,Denmark,1980,40--64,Female,244.4256098625599,256.87068587245733,0.9515512018522941
208,Denmark,1985,40--64,Female,247.64451945539741,256.87068587245733,0.9640824472215528
208,Denmark,1990,40--64,Female,251.7026343019808,256.87068587245733,0.9798807265495347
208,Denmark,1995,40--64,Female,254.24498529278029,256.87068587245733,0.989778122907412
208,Denmark,2000,40--64,Female,256.5444260549472,256.87068587245733,0.9987298674568413
208,Denmark,2005,40--64,Female,259.2124776233221,256.87068587245733,1.0091166173474055
208,Denmark,2010,40--64,Female,261.7138369156954,256.87068587245733,1.0188544326371396
208,Denmark,2015,40--64,Female,264.39249623506123,256.87068587245733,1.0292824786022436
208,Denmark,2020,40--64,Female,268.4727984838914,256.87068587245733,1.045167133696193
208,Denmark,2025,40--64,Female,269.8822195032146,256.87068587245733,1.0506540230021337
208,Denmark,1970,40--64,Male,243.40377979622073,256.87068587245733,0.9475732077776938
208,Denmark,1975,40--64,Male,245.11950629282114,256.87068587245733,0.9542525471922828
208,Denmark,1980,40--64,Male,247.4794962282022,256.87068587245733,0.9634400102434496
208,Denmark,1985,40--64,Male,250.4548522265721,256.87068587245733,0.9750230991750033
208,Denmark,1990,40--64,Male,253.60510664604388,256.87068587245733,0.9872870693075703
208,Denmark,1995,40--64,Male,255.31653276461591,256.87068587245733,0.9939496673099822
208,Denmark,2000,40--64,Male,257.0804978715265,256.87068587245733,1.0008168000889497
208,Denmark,2005,40--64,Male,258.6874999808629,256.87068587245733,1.0070728744396613
208,Denmark,2010,40--64,Male,260.0325017943711,256.87068587245733,1.012308979170491
208,Denmark,2015,40--64,Male,262.8331472087967,256.87068587245733,1.0232119181528556
208,Denmark,2020,40--64,Male,264.1493166526493,256.87068587245733,1.0283357781969953
208,Denmark,2025,40--64,Male,265.00900696568067,256.87068587245733,1.0316825606845004
218,Ecuador,1970,20--39,Both,193.52238543930025,269.7014710297242,0.7175429362710887
218,Ecuador,1975,20--39,Both,195.00398718391241,269.7014710297242,0.7230364240854317
218,Ecuador,1980,20--39,Both,198.8837315838745,269.7014710297242,0.7374217531129269
218,Ecuador,1985,20--39,Both,198.43815582670928,269.7014710297242,0.7357696458572119
218,Ecuador,1990,20--39,Both,199.86596216026496,269.7014710297242,0.7410636708697723
218,Ecuador,1995,20--39,Both,199.17894930450447,269.7014710297242,0.7385163623469917
218,Ecuador,2000,20--39,Both,196.67304009635328,269.7014710297242,0.7292249439554509
218,Ecuador,2005,20--39,Both,197.51823184441295,269.7014710297242,0.7323587486945675
218,Ecuador,2010,20--39,Both,196.08013572602127,269.7014710297242,0.7270265711839999
218,Ecuador,2015,20--39,Both,195.14322532148483,269.7014710297242,0.7235526917091891
218,Ecuador,2020,20--39,Both,197.35222938884294,269.7014710297242,0.7317432442446429
218,Ecuador,2025,20--39,Both,196.9656717967829,269.7014710297242,0.7303099647353242
218,Ecuador,1970,20--39,Female,197.0788733296643,269.7014710297242,0.7307296937507024
218,Ecuador,1975,20--39,Female,198.60538532697376,269.7014710297242,0.7363896999474844
218,Ecuador,1980,20--39,Female,201.4335940584362,269.7014710297242,0.7468761415700099
218,Ecuador,1985,20--39,Female,200.32339710631393,269.7014710297242,0.7427597496649768
218,Ecuador,1990,20--39,Female,199.98074337134662,269.7014710297242,0.7414892570211693
218,Ecuador,1995,20--39,Female,199.3207744933142,269.7014710297242,0.7390422222478229
218,Ecuador,2000,20--39,Female,197.4110446240308,269.7014710297242,0.7319613195668252
218,Ecuador,2005,20--39,Female,197.7125655710587,269.7014710297242,0.7330792999244283
218,Ecuador,2010,20--39,Female,197.3740141511941,269.7014710297242,0.731824017858031
218,Ecuador,2015,20--39,Female,196.5103036890347,269.7014710297242,0.7286215493699588
218,Ecuador,2020,20--39,Female,197.1467546475626,269.7014710297242,0.7309813843241321
218,Ecuador,2025,20--39,Female,196.80419935246871,269.7014710297242,0.7297112566760107
218,Ecuador,1970,20--39,Male,190.02258408212572,269.7014710297242,0.704566361305397
218,Ecuador,1975,20--39,Male,191.45900891224915,269.7014710297242,0.7098923420078349
218,Ecuador,1980,20--39,Male,196.36856297914719,269.7014710297242,0.7280960027003528
218,Ecuador,1985,20--39,Male,196.57252745886467,269.7014710297242,0.728852262868081
218,Ecuador,1990,20--39,Male,199.75220179912915,269.7014710297242,0.740641869829157
218,Ecuador,1995,20--39,Male,199.03840554668142,269.7014710297242,0.7379952537401812
218,Ecuador,2000,20--39,Male,195.94210811824203,269.7014710297242,0.7265147919665851
218,Ecuador,2005,20--39,Male,197.32608800489768,269.7014710297242,0.7316463171354007
218,Ecuador,2010,20--39,Male,194.80275717780992,269.7014710297242,0.7222903028079533
218,Ecuador,2015,20--39,Male,193.79611957690005,269.7014710297242,0.7185578886054407
218,Ecuador,2020,20--39,Male,197.5543547697874,269.7014710297242,0.7324926853959007
218,Ecuador,2025,20--39,Male,197.12405700824095,269.7014710297242,0.7308972259425149
218,Ecuador,1970,20--64,Both,185.9606241902357,262.58093963833664,0.7082030571082837
218,Ecuador,1975,20--64,Both,187.38683093949064,262.58093963833664,0.7136345509220361
218,Ecuador,1980,20--64,Both,190.41641018882572,262.58093963833664,0.7251722476547382
