country_code,name,year,sex,share_literate,age_group
496,Mongolia,2015,Female,0.958271709349917,20--39
496,Mongolia,2015,Female,0.966841498197761,20--64
496,Mongolia,2015,Female,0.97750107709275,40--64
496,Mongolia,2015,Male,0.916426359243023,20--39
496,Mongolia,2015,Male,0.936365731333344,20--64
496,Mongolia,2015,Male,0.95383037441079,40--64
496,Mongolia,2015,Both,0.93734903429647,20--39
496,Mongolia,2015,Both,0.9516036147655524,20--64
496,Mongolia,2015,Both,0.96566572575177,40--64
496,Mongolia,2020,Female,0.96284405963600606,20--39
496,Mongolia,2020,Female,0.970764570865131,20--64
496,Mongolia,2020,Female,0.977021951334141,40--64
496,Mongolia,2020,Male,0.924816785149744,20--39
496,Mongolia,2020,Male,0.940492310426306,20--64
496,Mongolia,2020,Male,0.948515556972065,40--64
496,Mongolia,2020,Both,0.9438304223928751,20--39
496,Mongolia,2020,Both,0.9556284406457185,20--64
496,Mongolia,2020,Both,0.962768754153103,40--64
498,Moldova,2005,Female,0.996562216921909,20--39
498,Moldova,2005,Female,0.997384543694003,20--64
498,Moldova,2005,Female,0.995324508475621,40--64
498,Moldova,2005,Male,0.998239128449991,20--39
498,Moldova,2005,Male,0.997700542064587,20--64
498,Moldova,2005,Male,0.9949829785724605,40--64
498,Moldova,2005,Both,0.99740067268595,20--39
498,Moldova,2005,Both,0.997542542879295,20--64
498,Moldova,2005,Both,0.9951537435240407,40--64
498,Moldova,2010,Female,0.993357743235838,20--39
498,Moldova,2010,Female,0.99397595223403,20--64
498,Moldova,2010,Female,0.996726024047886,40--64
498,Moldova,2010,Male,0.992174194008061,20--39
498,Moldova,2010,Male,0.993409751831308,20--64
498,Moldova,2010,Male,0.996031735405783,40--64
498,Moldova,2010,Both,0.9927659686219494,20--39
498,Moldova,2010,Both,0.993692852032669,20--64
498,Moldova,2010,Both,0.9963788797268345,40--64
499,Montenegro,2005,Female,0.972758165852001,20--39
499,Montenegro,2005,Female,0.967134514338794,20--64
499,Montenegro,2005,Female,0.955788631441551,40--64
499,Montenegro,2005,Male,0.9825877197707834,20--39
499,Montenegro,2005,Male,0.9622989983103211,20--64
499,Montenegro,2005,Male,0.9391148012589551,40--64
499,Montenegro,2005,Both,0.9776729428113922,20--39
499,Montenegro,2005,Both,0.9647167563245576,20--64
499,Montenegro,2005,Both,0.947451716350253,40--64
499,Montenegro,2015,Female,0.990348553690044,20--39
499,Montenegro,2015,Female,0.99053274167198,20--64
499,Montenegro,2015,Female,0.987874461248789,40--64
499,Montenegro,2015,Male,0.995926169161232,20--39
499,Montenegro,2015,Male,0.994977353594999,20--64
499,Montenegro,2015,Male,0.994951026167273,40--64
499,Montenegro,2015,Both,0.993137361425638,20--39
499,Montenegro,2015,Both,0.9927550476334894,20--64
499,Montenegro,2015,Both,0.991412743708031,40--64
499,Montenegro,2020,Female,0.962463585104852,20--39
499,Montenegro,2020,Female,0.966117011002624,20--64
499,Montenegro,2020,Female,0.965325110961654,40--64
499,Montenegro,2020,Male,0.994572347721639,20--39
499,Montenegro,2020,Male,0.978545760656947,20--64
499,Montenegro,2020,Male,0.979794354761994,40--64
499,Montenegro,2020,Both,0.9785179664132455,20--39
499,Montenegro,2020,Both,0.9723313858297855,20--64
499,Montenegro,2020,Both,0.972559732861824,40--64
508,Mozambique,2010,Female,0.315045858513326,20--39
508,Mozambique,2010,Female,0.314564269891222,20--64
508,Mozambique,2010,Female,0.202601394688654,40--64
508,Mozambique,2010,Male,0.594542884279499,20--39
508,Mozambique,2010,Male,0.561415516968343,20--64
508,Mozambique,2010,Male,0.493074410571318,40--64
508,Mozambique,2010,Both,0.4547943713964125,20--39
508,Mozambique,2010,Both,0.4379898934297825,20--64
508,Mozambique,2010,Both,0.34783790262998604,40--64
508,Mozambique,2020,Female,0.368623881267119,20--39
508,Mozambique,2020,Female,0.342054472502484,20--64
508,Mozambique,2020,Female,0.24330693657039,40--64
508,Mozambique,2020,Male,0.585357125306557,20--39
508,Mozambique,2020,Male,0.571225351063606,20--64
508,Mozambique,2020,Male,0.525041959002579,40--64
508,Mozambique,2020,Both,0.476990503286838,20--39
508,Mozambique,2020,Both,0.45663991178304497,20--64
508,Mozambique,2020,Both,0.38417444778648446,40--64
516,Namibia,2005,Female,0.859370478705638,20--39
516,Namibia,2005,Female,0.837822415704789,20--64
516,Namibia,2005,Female,0.737917440327337,40--64
516,Namibia,2005,Male,0.794628530750111,20--39
516,Namibia,2005,Male,0.778663136506851,20--64
516,Namibia,2005,Male,0.673700148513658,40--64
516,Namibia,2005,Both,0.8269995047278744,20--39
516,Namibia,2005,Both,0.80824277610582,20--64
516,Namibia,2005,Both,0.7058087944204975,40--64
516,Namibia,2015,Female,0.906438161554162,20--39
516,Namibia,2015,Female,0.894532437024274,20--64
516,Namibia,2015,Female,0.833104835405339,40--64
516,Namibia,2015,Male,0.814377483122553,20--39
516,Namibia,2015,Male,0.782116278976991,20--64
516,Namibia,2015,Male,0.714367821290069,40--64
516,Namibia,2015,Both,0.8604078223383576,20--39
516,Namibia,2015,Both,0.8383243580006325,20--64
516,Namibia,2015,Both,0.773736328347704,40--64
524,Nepal,2005,Female,0.449236908455645,20--39
524,Nepal,2005,Female,0.374907954301411,20--64
524,Nepal,2005,Female,0.144926245809535,40--64
524,Nepal,2005,Male,0.745457034368235,20--39
524,Nepal,2005,Male,0.665273623273917,20--64
524,Nepal,2005,Male,0.540810172857264,40--64
524,Nepal,2005,Both,0.5973469714119399,20--39
524,Nepal,2005,Both,0.520090788787664,20--64
524,Nepal,2005,Both,0.34286820933339945,40--64
524,Nepal,2010,Female,0.59090653816436,20--39
524,Nepal,2010,Female,0.520405445877724,20--64
524,Nepal,2010,Female,0.277511871680562,40--64
524,Nepal,2010,Male,0.808903740782865,20--39
524,Nepal,2010,Male,0.785179855643178,20--64
524,Nepal,2010,Male,0.718624746625629,40--64
524,Nepal,2010,Both,0.6999051394736124,20--39
524,Nepal,2010,Both,0.652792650760451,20--64
524,Nepal,2010,Both,0.4980683091530955,40--64
524,Nepal,2015,Female,0.624852963146327,20--39
524,Nepal,2015,Female,0.5513107279358,20--64
524,Nepal,2015,Female,0.322384725915838,40--64
524,Nepal,2015,Male,0.813753629567491,20--39
524,Nepal,2015,Male,0.785675022921048,20--64
524,Nepal,2015,Male,0.713124302078693,40--64
524,Nepal,2015,Both,0.719303296356909,20--39
524,Nepal,2015,Both,0.6684928754284241,20--64
524,Nepal,2015,Both,0.5177545139972655,40--64
524,Nepal,2020,Female,0.657784713118526,20--39
524,Nepal,2020,Female,0.61843011267823,20--64
524,Nepal,2020,Female,0.364794764491616,40--64
524,Nepal,2020,Male,0.804781799522559,20--39
524,Nepal,2020,Male,0.779926222696756,20--64
524,Nepal,2020,Male,0.675475114826117,40--64
524,Nepal,2020,Both,0.7312832563205425,20--39
524,Nepal,2020,Both,0.6991781676874931,20--64
524,Nepal,2020,Both,0.5201349396588665,40--64
548,Vanuatu,2005,Female,0.812984475623695,20--39
548,Vanuatu,2005,Female,0.792510771674186,20--64
548,Vanuatu,2005,Female,0.694818003937426,40--64
548,Vanuatu,2005,Male,0.8282972521167445,20--39
548,Vanuatu,2005,Male,0.8166038946543948,20--64
548,Vanuatu,2005,Male,0.7418360354259596,40--64
548,Vanuatu,2005,Both,0.8206408638702198,20--39
548,Vanuatu,2005,Both,0.8045573331642903,20--64
548,Vanuatu,2005,Both,0.7183270196816928,40--64
562,Niger,2005,Female,0.0659677708207512,20--39
562,Niger,2005,Female,0.0629098409379193,20--64
562,Niger,2005,Female,0.0321586306586125,40--64
562,Niger,2005,Male,0.203038704450353,20--39
562,Niger,2005,Male,0.179776712341779,20--64
562,Niger,2005,Male,0.113389205353295,40--64
562,Niger,2005,Both,0.1345032376355521,20--39
562,Niger,2005,Both,0.12134327663984915,20--64
562,Niger,2005,Both,0.07277391800595374,40--64
562,Niger,2010,Female,0.0844527958094893,20--39
562,Niger,2010,Female,0.0865274097951748,20--64
562,Niger,2010,Female,0.0668123559061184,40--64
562,Niger,2010,Male,0.261002326353282,20--39
562,Niger,2010,Male,0.236727380960851,20--64
562,Niger,2010,Male,0.176968573388537,40--64
562,Niger,2010,Both,0.17272756108138565,20--39
562,Niger,2010,Both,0.1616273953780129,20--64
562,Niger,2010,Both,0.1218904646473277,40--64
562,Niger,2020,Female,0.104966231674039,20--39
562,Niger,2020,Female,0.10812323947386,20--64
562,Niger,2020,Female,0.0854386670398517,40--64
562,Niger,2020,Male,0.34924051302694326,20--39
562,Niger,2020,Male,0.297534978331479,20--64
562,Niger,2020,Male,0.22350706918795585,40--64
562,Niger,2020,Both,0.22710337235049113,20--39
562,Niger,2020,Both,0.2028291089026695,20--64
562,Niger,2020,Both,0.15447286811390376,40--64
566,Nigeria,2005,Female,0.417037688123971,20--39
566,Nigeria,2005,Female,0.427049397438703,20--64
566,Nigeria,2005,Female,0.267257699925153,40--64
566,Nigeria,2005,Male,0.6114389288156813,20--39
566,Nigeria,2005,Male,0.6106797607179472,20--64
566,Nigeria,2005,Male,0.47959713353318034,40--64
566,Nigeria,2005,Both,0.5142383084698261,20--39
566,Nigeria,2005,Both,0.5188645790783251,20--64
566,Nigeria,2005,Both,0.3734274167291667,40--64
566,Nigeria,2010,Female,0.502515852678187,20--39
566,Nigeria,2010,Female,0.48886872740307,20--64
566,Nigeria,2010,Female,0.34011177871061,40--64
566,Nigeria,2010,Male,0.68619852987688,20--39
566,Nigeria,2010,Male,0.631677239006509,20--64
566,Nigeria,2010,Male,0.503889738364375,40--64
566,Nigeria,2010,Both,0.5943571912775335,20--39
566,Nigeria,2010,Both,0.5602729832047895,20--64
566,Nigeria,2010,Both,0.4220007585374925,40--64
566,Nigeria,2015,Female,0.46944860201434,20--39
566,Nigeria,2015,Female,0.450150753505108,20--64
566,Nigeria,2015,Female,0.318060119252706,40--64
566,Nigeria,2015,Male,0.673832160850692,20--39
566,Nigeria,2015,Male,0.641334466752949,20--64
566,Nigeria,2015,Male,0.526766420837076,40--64
566,Nigeria,2015,Both,0.5716403814325159,20--39
566,Nigeria,2015,Both,0.5457426101290286,20--64
566,Nigeria,2015,Both,0.42241327004489104,40--64
566,Nigeria,2020,Female,0.360582685732021,20--39
566,Nigeria,2020,Female,0.356568212241691,20--64
566,Nigeria,2020,Female,0.305455459347344,40--64
566,Nigeria,2020,Male,0.516727841630977,20--39
566,Nigeria,2020,Male,0.487581939785093,20--64
566,Nigeria,2020,Male,0.445581446542804,40--64
566,Nigeria,2020,Both,0.438655263681499,20--39
566,Nigeria,2020,Both,0.422075076013392,20--64
566,Nigeria,2020,Both,0.375518452945074,40--64
586,Pakistan,2005,Female,0.324062230537823,20--39
586,Pakistan,2005,Female,0.290551230038904,20--64
586,Pakistan,2005,Female,0.196759195224897,40--64
586,Pakistan,2005,Male,0.5709466409897882,20--39
586,Pakistan,2005,Male,0.5047779596186553,20--64
586,Pakistan,2005,Male,0.4466504929954054,40--64
586,Pakistan,2005,Both,0.4475044357638056,20--39
586,Pakistan,2005,Both,0.3976645948287797,20--64
586,Pakistan,2005,Both,0.3217048441101512,40--64
586,Pakistan,2010,Female,0.426083527733212,20--39
586,Pakistan,2010,Female,0.390744725845987,20--64
586,Pakistan,2010,Female,0.289893067646265,40--64
586,Pakistan,2010,Male,0.612644870478673,20--39
586,Pakistan,2010,Male,0.566447338121626,20--64
586,Pakistan,2010,Male,0.483080812723132,40--64
586,Pakistan,2010,Both,0.5193641991059426,20--39
586,Pakistan,2010,Both,0.4785960319838065,20--64
586,Pakistan,2010,Both,0.38648694018469854,40--64
586,Pakistan,2020,Female,0.488193677465318,20--39
586,Pakistan,2020,Female,0.454410985356982,20--64
586,Pakistan,2020,Female,0.343894620011016,40--64
586,Pakistan,2020,Male,0.601885913626298,20--39
586,Pakistan,2020,Male,0.590242610850617,20--64
586,Pakistan,2020,Male,0.565678835298658,40--64
586,Pakistan,2020,Both,0.545039795545808,20--39
586,Pakistan,2020,Both,0.5223267981037996,20--64
586,Pakistan,2020,Both,0.454786727654837,40--64
591,Panama,2015,Female,0.952236526156328,20--39
591,Panama,2015,Female,0.954098690295333,20--64
591,Panama,2015,Female,0.945392359350598,40--64
591,Panama,2015,Male,0.9549739108994112,20--39
591,Panama,2015,Male,0.9407214074345764,20--64
591,Panama,2015,Male,0.9272531749652017,40--64
591,Panama,2015,Both,0.9536052185278696,20--39
591,Panama,2015,Both,0.9474100488649547,20--64
591,Panama,2015,Both,0.9363227671578997,40--64
598,Papua New Guinea,2015,Female,0.456622882913078,20--39
598,Papua New Guinea,2015,Female,0.468503451506775,20--64
598,Papua New Guinea,2015,Female,0.366147126494861,40--64
598,Papua New Guinea,2015,Male,0.605953688580128,20--39
598,Papua New Guinea,2015,Male,0.607186267459796,20--64
598,Papua New Guinea,2015,Male,0.530439950614217,40--64
600,Paraguay,2015,Female,0.937705157587527,20--39
600,Paraguay,2015,Female,0.927091124742135,20--64
600,Paraguay,2015,Female,0.852334226339887,40--64
600,Paraguay,2015,Male,0.941907381368604,20--39
600,Paraguay,2015,Male,0.9202487000295718,20--64
600,Paraguay,2015,Male,0.8413523342322604,40--64
600,Paraguay,2015,Both,0.9398062694780656,20--39
600,Paraguay,2015,Both,0.9236699123858534,20--64
600,Paraguay,2015,Both,0.8468432802860737,40--64
604,Peru,2005,Female,0.899010285510995,20--39
604,Peru,2005,Female,0.875909953982302,20--64
604,Peru,2005,Female,0.817119454686012,40--64
604,Peru,2005,Male,0.9286040464979022,20--39
604,Peru,2005,Male,0.922457213149317,20--64
604,Peru,2005,Male,0.9021837855778326,40--64
604,Peru,2005,Both,0.9138071660044487,20--39
604,Peru,2005,Both,0.8991835835658095,20--64
604,Peru,2005,Both,0.8596516201319223,40--64
604,Peru,2010,Female,0.925714491227361,20--39
604,Peru,2010,Female,0.901645817384723,20--64
604,Peru,2010,Female,0.84414215069181,40--64
604,Peru,2010,Male,0.9451301466789891,20--39
604,Peru,2010,Male,0.9332755751584141,20--64
604,Peru,2010,Male,0.9032140627501339,40--64
604,Peru,2010,Both,0.9354223189531751,20--39
604,Peru,2010,Both,0.9174606962715686,20--64
604,Peru,2010,Both,0.873678106720972,40--64
608,Philippines,2010,Female,0.938749720211155,20--39
608,Philippines,2010,Female,0.923947790400646,20--64
608,Philippines,2010,Female,0.882293807244424,40--64
608,Philippines,2010,Male,0.9606891333877937,20--39
608,Philippines,2010,Male,0.9201010164892618,20--64
608,Philippines,2010,Male,0.8815577597168293,40--64
608,Philippines,2010,Both,0.9497194267994744,20--39
608,Philippines,2010,Both,0.9220244034449538,20--64
608,Philippines,2010,Both,0.8819257834806267,40--64
608,Philippines,2020,Female,0.943340248558934,20--39
608,Philippines,2020,Female,0.934888272643773,20--64
608,Philippines,2020,Female,0.906283751445684,40--64
608,Philippines,2020,Male,0.9639390217821897,20--39
608,Philippines,2020,Male,0.9296301708261876,20--64
608,Philippines,2020,Male,0.9032716577632737,40--64
608,Philippines,2020,Both,0.9536396351705618,20--39
608,Philippines,2020,Both,0.9322592217349803,20--64
608,Philippines,2020,Both,0.9047777046044788,40--64
624,Guinea-Bissau,2005,Female,0.216541890600988,20--39
624,Guinea-Bissau,2005,Female,0.217700361880597,20--64
624,Guinea-Bissau,2005,Female,0.102776965902688,40--64
624,Guinea-Bissau,2005,Male,0.5675857090971169,20--39
624,Guinea-Bissau,2005,Male,0.5588715048371854,20--64
624,Guinea-Bissau,2005,Male,0.45195743133304633,40--64
624,Guinea-Bissau,2005,Both,0.3920637998490525,20--39
624,Guinea-Bissau,2005,Both,0.38828593335889117,20--64
624,Guinea-Bissau,2005,Both,0.2773671986178672,40--64
624,Guinea-Bissau,2015,Female,0.35887683560760397,20--39
624,Guinea-Bissau,2015,Female,0.369863411233235,20--64
624,Guinea-Bissau,2015,Female,0.176148357761004,40--64
624,Guinea-Bissau,2015,Male,0.677098810938884,20--39
624,Guinea-Bissau,2015,Male,0.647586398471868,20--64
624,Guinea-Bissau,2015,Male,0.505754035778937,40--64
624,Guinea-Bissau,2015,Both,0.517987823273244,20--39
624,Guinea-Bissau,2015,Both,0.5087249048525515,20--64
624,Guinea-Bissau,2015,Both,0.3409511967699705,40--64
624,Guinea-Bissau,2020,Female,0.312508788277964,20--39
624,Guinea-Bissau,2020,Female,0.325381424924259,20--64
624,Guinea-Bissau,2020,Female,0.126955053893508,40--64
624,Guinea-Bissau,2020,Male,0.585767128448684,20--39
624,Guinea-Bissau,2020,Male,0.523431911802203,20--64
624,Guinea-Bissau,2020,Male,0.36652916852666,40--64
624,Guinea-Bissau,2020,Both,0.449137958363324,20--39
624,Guinea-Bissau,2020,Both,0.42440666836323104,20--64
624,Guinea-Bissau,2020,Both,0.246742111210084,40--64
626,Timor-Leste,2010,Female,0.561872556639489,20--39
626,Timor-Leste,2010,Female,0.523038264084699,20--64
626,Timor-Leste,2010,Female,0.215542828302922,40--64
626,Timor-Leste,2010,Male,0.70677846614982,20--39
626,Timor-Leste,2010,Male,0.657600006011244,20--64
626,Timor-Leste,2010,Male,0.529738664938673,40--64
626,Timor-Leste,2010,Both,0.6343255113946544,20--39
626,Timor-Leste,2010,Both,0.5903191350479715,20--64
626,Timor-Leste,2010,Both,0.37264074662079755,40--64
626,Timor-Leste,2015,Female,0.61528126200916,20--39
626,Timor-Leste,2015,Female,0.549962449566667,20--64
626,Timor-Leste,2015,Female,0.333746242576374,40--64
626,Timor-Leste,2015,Male,0.683709577306998,20--39
626,Timor-Leste,2015,Male,0.590412388849733,20--64
626,Timor-Leste,2015,Male,0.433565638002834,40--64
626,Timor-Leste,2015,Both,0.649495419658079,20--39
626,Timor-Leste,2015,Both,0.5701874192081999,20--64
626,Timor-Leste,2015,Both,0.383655940289604,40--64
646,Rwanda,2005,Female,0.624979386752688,20--39
646,Rwanda,2005,Female,0.569428679226333,20--64
646,Rwanda,2005,Female,0.388303989874732,40--64
646,Rwanda,2005,Male,0.6984754653426,20--39
646,Rwanda,2005,Male,0.669389497646724,20--64
646,Rwanda,2005,Male,0.605797805050675,40--64
646,Rwanda,2005,Both,0.661727426047644,20--39
646,Rwanda,2005,Both,0.6194090884365284,20--64
646,Rwanda,2005,Both,0.49705089746270353,40--64
646,Rwanda,2010,Female,0.687230963637694,20--39
646,Rwanda,2010,Female,0.647152697019638,20--64
646,Rwanda,2010,Female,0.498087293030433,40--64
646,Rwanda,2010,Male,0.733675794416806,20--39
646,Rwanda,2010,Male,0.709835698470901,20--64
646,Rwanda,2010,Male,0.653184785715104,40--64
646,Rwanda,2010,Both,0.71045337902725,20--39
646,Rwanda,2010,Both,0.6784941977452694,20--64
646,Rwanda,2010,Both,0.5756360393727684,40--64
646,Rwanda,2015,Female,0.726880912555824,20--39
646,Rwanda,2015,Female,0.697543792213563,20--64
646,Rwanda,2015,Female,0.587610227406888,40--64
646,Rwanda,2015,Male,0.755459805072747,20--39
646,Rwanda,2015,Male,0.73419225582176,20--64
646,Rwanda,2015,Male,0.685569395597698,40--64
646,Rwanda,2015,Both,0.7411703588142855,20--39
646,Rwanda,2015,Both,0.7158680240176615,20--64
646,Rwanda,2015,Both,0.636589811502293,40--64
646,Rwanda,2020,Female,0.755605542960763,20--39
646,Rwanda,2020,Female,0.732149697417613,20--64
646,Rwanda,2020,Female,0.656669171043671,40--64
646,Rwanda,2020,Male,0.752030271956324,20--39
646,Rwanda,2020,Male,0.73569589925924,20--64
646,Rwanda,2020,Male,0.703184412967741,40--64
646,Rwanda,2020,Both,0.7538179074585435,20--39
646,Rwanda,2020,Both,0.7339227983384264,20--64
646,Rwanda,2020,Both,0.6799267920057059,40--64
662,Saint Lucia,2010,Female,0.980523058127222,20--39
662,Saint Lucia,2010,Female,0.958263818925967,20--64
662,Saint Lucia,2010,Female,0.894592378577067,40--64
662,Saint Lucia,2010,Male,0.951445002917378,20--39
662,Saint Lucia,2010,Male,0.9078457211723638,20--64
662,Saint Lucia,2010,Male,0.8391302585716437,40--64
662,Saint Lucia,2010,Both,0.9659840305223,20--39
662,Saint Lucia,2010,Both,0.9330547700491654,20--64
662,Saint Lucia,2010,Both,0.8668613185743553,40--64
678,Sao Tome and Principe,2010,Female,0.675427148681947,20--39
678,Sao Tome and Principe,2010,Female,0.643533136261348,20--64
678,Sao Tome and Principe,2010,Female,0.535608892474865,40--64
678,Sao Tome and Principe,2010,Male,0.804620698507694,20--39
678,Sao Tome and Principe,2010,Male,0.804327559774199,20--64
678,Sao Tome and Principe,2010,Male,0.796642670984895,40--64
678,Sao Tome and Principe,2010,Both,0.7400239235948205,20--39
678,Sao Tome and Principe,2010,Both,0.7239303480177735,20--64
678,Sao Tome and Principe,2010,Both,0.66612578172988,40--64
678,Sao Tome and Principe,2015,Female,0.779438660600997,20--39
678,Sao Tome and Principe,2015,Female,0.798760938422394,20--64
678,Sao Tome and Principe,2015,Female,0.685220559621458,40--64
678,Sao Tome and Principe,2015,Male,0.840971569515911,20--39
678,Sao Tome and Principe,2015,Male,0.867360605995639,20--64
678,Sao Tome and Principe,2015,Male,0.878858879244333,40--64
678,Sao Tome and Principe,2015,Both,0.8102051150584539,20--39
678,Sao Tome and Principe,2015,Both,0.8330607722090165,20--64
678,Sao Tome and Principe,2015,Both,0.7820397194328955,40--64
678,Sao Tome and Principe,2020,Female,0.736668266531724,20--39
678,Sao Tome and Principe,2020,Female,0.758394310160534,20--64
678,Sao Tome and Principe,2020,Female,0.613633288107362,40--64
678,Sao Tome and Principe,2020,Male,0.813667310955278,20--39
678,Sao Tome and Principe,2020,Male,0.827503117614315,20--64
678,Sao Tome and Principe,2020,Male,0.770323036706195,40--64
678,Sao Tome and Principe,2020,Both,0.775167788743501,20--39
678,Sao Tome and Principe,2020,Both,0.7929487138874245,20--64
678,Sao Tome and Principe,2020,Both,0.6919781624067785,40--64
686,Senegal,2005,Female,0.236391669309858,20--39
686,Senegal,2005,Female,0.224616195173611,20--64
686,Senegal,2005,Female,0.168765747633337,40--64
686,Senegal,2005,Male,0.38477396188769186,20--39
686,Senegal,2005,Male,0.35636398475780473,20--64
686,Senegal,2005,Male,0.3183834195469175,40--64
686,Senegal,2005,Both,0.31058281559877493,20--39
686,Senegal,2005,Both,0.29049008996570785,20--64
686,Senegal,2005,Both,0.24357458359012724,40--64
686,Senegal,2010,Female,0.253997507405637,20--39
686,Senegal,2010,Female,0.239305900124783,20--64
686,Senegal,2010,Female,0.175121407735858,40--64
686,Senegal,2010,Male,0.43379381287815,20--39
686,Senegal,2010,Male,0.405934291002622,20--64
686,Senegal,2010,Male,0.340697835496657,40--64
686,Senegal,2010,Both,0.3438956601418935,20--39
686,Senegal,2010,Both,0.3226200955637025,20--64
686,Senegal,2010,Both,0.2579096216162575,40--64
686,Senegal,2015,Female,0.323995519829844,20--39
686,Senegal,2015,Female,0.303571274187842,20--64
686,Senegal,2015,Female,0.20862508756142,40--64
686,Senegal,2015,Male,0.502011320842961,20--39
686,Senegal,2015,Male,0.465304191860044,20--64
686,Senegal,2015,Male,0.375909378147186,40--64
686,Senegal,2015,Both,0.41300342033640247,20--39
686,Senegal,2015,Both,0.384437733023943,20--64
686,Senegal,2015,Both,0.292267232854303,40--64
686,Senegal,2020,Female,0.362298407633692,20--39
686,Senegal,2020,Female,0.341252902889028,20--64
686,Senegal,2020,Female,0.253829220753338,40--64
686,Senegal,2020,Male,0.571374753096743,20--39
686,Senegal,2020,Male,0.509696688408569,20--64
686,Senegal,2020,Male,0.36760427588523,40--64
686,Senegal,2020,Both,0.46683658036521747,20--39
686,Senegal,2020,Both,0.4254747956487985,20--64
686,Senegal,2020,Both,0.310716748319284,40--64
686,Senegal,2025,Female,0.409543857057245,20--39
686,Senegal,2025,Female,0.372575940753814,20--64
686,Senegal,2025,Female,0.236043622138887,40--64
686,Senegal,2025,Male,0.528817523577957,20--39
686,Senegal,2025,Male,0.491769939649437,20--64
686,Senegal,2025,Male,0.412152904120882,40--64
686,Senegal,2025,Both,0.469180690317601,20--39
686,Senegal,2025,Both,0.4321729402016255,20--64
686,Senegal,2025,Both,0.3240982631298845,40--64
688,Serbia,2005,Female,0.985240213532445,20--39
688,Serbia,2005,Female,0.981549302573525,20--64
688,Serbia,2005,Female,0.975214255333178,40--64
688,Serbia,2005,Male,0.995260809352047,20--39
688,Serbia,2005,Male,0.98316962203215,20--64
688,Serbia,2005,Male,0.9689103830904962,40--64
688,Serbia,2005,Both,0.990250511442246,20--39
688,Serbia,2005,Both,0.9823594623028375,20--64
688,Serbia,2005,Both,0.9720623192118371,40--64
688,Serbia,2010,Female,0.989066422814185,20--39
688,Serbia,2010,Female,0.989643462167862,20--64
688,Serbia,2010,Female,0.988512753097914,40--64
688,Serbia,2010,Male,0.997986889154971,20--39
688,Serbia,2010,Male,0.998161474306374,20--64
688,Serbia,2010,Male,0.9752918561735673,40--64
688,Serbia,2010,Both,0.993526655984578,20--39
688,Serbia,2010,Both,0.993902468237118,20--64
688,Serbia,2010,Both,0.9819023046357407,40--64
688,Serbia,2015,Female,0.9921039685707,20--39
688,Serbia,2015,Female,0.992047223656984,20--64
688,Serbia,2015,Female,0.990725422646296,40--64
688,Serbia,2015,Male,1,20--39
688,Serbia,2015,Male,0.987779350008916,20--64
688,Serbia,2015,Male,0.9750718577059299,40--64
688,Serbia,2015,Both,0.99605198428535,20--39
688,Serbia,2015,Both,0.98991328683295,20--64
688,Serbia,2015,Both,0.982898640176113,40--64
688,Serbia,2020,Female,0.989267221002092,20--39
688,Serbia,2020,Female,0.988980588372659,20--64
688,Serbia,2020,Female,0.987740290031015,40--64
688,Serbia,2020,Male,0.9972773297642097,20--39
688,Serbia,2020,Male,0.9838246523379313,20--64
688,Serbia,2020,Male,0.9709979031181547,40--64
688,Serbia,2020,Both,0.9932722753831509,20--39
688,Serbia,2020,Both,0.9864026203552951,20--64
688,Serbia,2020,Both,0.9793690965745849,40--64
694,Sierra Leone,2005,Female,0.144029434158757,20--39
694,Sierra Leone,2005,Female,0.161905849013934,20--64
694,Sierra Leone,2005,Female,0.103523830335106,40--64
694,Sierra Leone,2005,Male,0.4098332543742161,20--39
694,Sierra Leone,2005,Male,0.3852667048854969,20--64
694,Sierra Leone,2005,Male,0.29670373084975277,40--64
694,Sierra Leone,2005,Both,0.2769313442664865,20--39
694,Sierra Leone,2005,Both,0.2735862769497155,20--64
694,Sierra Leone,2005,Both,0.20011378059242937,40--64
694,Sierra Leone,2010,Female,0.201551307773556,20--39
694,Sierra Leone,2010,Female,0.22841615165034,20--64
694,Sierra Leone,2010,Female,0.145778484681725,40--64
694,Sierra Leone,2010,Male,0.364666099973437,20--39
694,Sierra Leone,2010,Male,0.344839169284119,20--64
694,Sierra Leone,2010,Male,0.305347959418298,40--64
694,Sierra Leone,2010,Both,0.2831087038734965,20--39
694,Sierra Leone,2010,Both,0.2866276604672295,20--64
694,Sierra Leone,2010,Both,0.2255632220500115,40--64
694,Sierra Leone,2015,Female,0.272274576474507,20--39
694,Sierra Leone,2015,Female,0.284470794165519,20--64
694,Sierra Leone,2015,Female,0.128928463940943,40--64
694,Sierra Leone,2015,Male,0.492679896126475,20--39
694,Sierra Leone,2015,Male,0.464118011390971,20--64
694,Sierra Leone,2015,Male,0.269770227436994,40--64
694,Sierra Leone,2015,Both,0.382477236300491,20--39
694,Sierra Leone,2015,Both,0.374294402778245,20--64
694,Sierra Leone,2015,Both,0.1993493456889685,40--64
694,Sierra Leone,2020,Female,0.234876014909995,20--39
694,Sierra Leone,2020,Female,0.201481857850913,20--64
694,Sierra Leone,2020,Female,0.0801387583189476,40--64
694,Sierra Leone,2020,Male,0.433639987450269,20--39
694,Sierra Leone,2020,Male,0.348585841768576,20--64
694,Sierra Leone,2020,Male,0.205822872333334,40--64
694,Sierra Leone,2020,Both,0.334258001180132,20--39
