country_code,year,age_group,sex,saf_dhs_mics
760,2005,20--64,Both,0.811349995211994
760,2005,40--64,Both,0.6281221354368197
762,2005,20--39,Female,0.9924929312594282
762,2005,20--64,Female,0.9795177396997251
762,2005,40--64,Female,0.9912694542211342
762,2005,20--39,Male,0.9911030599774084
762,2005,20--64,Male,0.9425582324578365
762,2005,40--64,Male,0.9649027555808211
762,2005,20--39,Both,0.9918223139902095
762,2005,20--64,Both,0.9610397472416087
762,2005,40--64,Both,0.978123345467961
762,2015,20--39,Female,0.7778992223094792
762,2015,20--64,Female,0.7941475294406589
762,2015,40--64,Female,0.8513926738850142
762,2015,20--39,Male,0.788718736579216
762,2015,20--64,Male,0.7647106267997835
762,2015,40--64,Male,0.8312382273381963
762,2015,20--39,Both,0.7833301042679143
762,2015,20--64,Both,0.7794305161120042
762,2015,40--64,Both,0.841347238230409
764,2005,20--39,Female,0.9402210246172318
764,2005,20--64,Female,0.9141182522111567
764,2005,40--64,Female,0.82480474884888
764,2005,20--39,Male,0.9594501679662767
764,2005,20--64,Male,0.9151723422249901
764,2005,40--64,Male,0.8396380911568441
764,2005,20--39,Both,0.9498621956546354
764,2005,20--64,Both,0.9146476220765503
764,2005,40--64,Both,0.8322494849559668
764,2010,20--39,Female,0.9525613473057856
764,2010,20--64,Female,0.9258582932655732
764,2010,40--64,Female,0.8591930887668393
764,2010,20--39,Male,0.9702780883008715
764,2010,20--64,Male,0.9231750782726973
764,2010,40--64,Male,0.8657141307556697
764,2010,20--39,Both,0.9614463603419842
764,2010,20--64,Both,0.9245189685961003
764,2010,40--64,Both,0.8624835544186701
764,2015,20--39,Female,0.9407073008265613
764,2015,20--64,Female,0.9334561532760552
764,2015,40--64,Female,0.9069861411844788
764,2015,20--39,Male,0.9414251038638451
764,2015,20--64,Male,0.9374446350933147
764,2015,40--64,Male,0.9167028747748974
764,2015,20--39,Both,0.9410896046588793
764,2015,20--64,Both,0.9354528240388567
764,2015,40--64,Both,0.9118758932287687
764,2020,20--39,Female,0.9621980037331201
764,2020,20--64,Female,0.9568731341452266
764,2020,40--64,Female,0.9393924619380118
764,2020,20--39,Male,0.9494789813047292
764,2020,20--64,Male,0.9513054408431887
764,2020,40--64,Male,0.9420254604856091
764,2020,20--39,Both,0.9558600972454909
764,2020,20--64,Both,0.9540915932303956
764,2020,40--64,Both,0.9407420582756679
768,2005,20--39,Female,0.34039827954445934
768,2005,20--64,Female,0.37421151811580244
768,2005,40--64,Female,0.232337926123032
768,2005,20--39,Male,0.6170159523246076
768,2005,20--64,Male,0.6573118817805838
768,2005,40--64,Male,0.5796517326103687
768,2005,20--39,Both,0.47876349290218395
768,2005,20--64,Both,0.5157680693846121
768,2005,40--64,Both,0.4059754707903858
768,2010,20--39,Female,0.3949222552436296
768,2010,20--64,Female,0.3910350906122231
768,2010,40--64,Female,0.23377482942167246
768,2010,20--39,Male,0.700432916834556
768,2010,20--64,Male,0.6987028096687664
768,2010,40--64,Male,0.6199622934189085
768,2010,20--39,Both,0.5477403210270261
768,2010,20--64,Both,0.5448758328570861
768,2010,40--64,Both,0.42684616504654393
768,2015,20--39,Female,0.4281252164814513
768,2015,20--64,Female,0.4297774377242514
768,2015,40--64,Female,0.25480159728071494
768,2015,20--39,Male,0.728054040280255
768,2015,20--64,Male,0.728672666932596
768,2015,40--64,Male,0.5790751218078031
768,2015,20--39,Both,0.578152217324515
768,2015,20--64,Both,0.5792318645853541
768,2015,40--64,Both,0.4169216281073386
776,2020,20--39,Female,1.0112025670717697
776,2020,20--64,Female,1.009537799953676
776,2020,40--64,Female,1.008460458594319
776,2020,20--39,Male,1.0087078826583173
776,2020,20--64,Male,1.0103133471129102
776,2020,40--64,Male,1.017087688952451
776,2020,20--39,Both,1.0099798146804724
776,2020,20--64,Both,1.0099281336228718
776,2020,40--64,Both,1.012809143373937
780,2005,20--39,Female,0.9698297738726007
780,2005,20--64,Female,0.9584034285705979
780,2005,40--64,Female,0.9318929801757152
780,2005,20--39,Male,0.9466236837388077
780,2005,20--64,Male,0.9165276232428591
780,2005,40--64,Male,0.8868551606619729
780,2005,20--39,Both,0.9582467043677904
780,2005,20--64,Both,0.9374671396094334
780,2005,40--64,Both,0.9094106893173577
780,2010,20--39,Female,0.9843189610636407
780,2010,20--64,Female,0.9749613827040058
780,2010,40--64,Female,0.9453740738572075
780,2010,20--39,Male,0.9603321148436512
780,2010,20--64,Male,0.9316370758611752
780,2010,40--64,Male,0.8979126589623722
780,2010,20--39,Both,0.9723457367017952
780,2010,20--64,Both,0.9533008569684638
780,2010,40--64,Both,0.9216806558511299
780,2020,20--39,Female,1.002016118811138
780,2020,20--64,Female,0.9950720849598971
780,2020,40--64,Female,0.9787490450598234
780,2020,20--39,Male,0.977726637107485
780,2020,20--64,Male,0.9506067780647337
780,2020,40--64,Male,0.9280998358474003
780,2020,20--39,Both,0.9898919621608667
780,2020,20--64,Both,0.9728410880321309
780,2020,40--64,Both,0.953463166497712
788,2010,20--39,Female,0.8606522014444454
788,2010,20--64,Female,0.8175944645554031
788,2010,40--64,Female,0.6125048353284375
788,2010,20--39,Male,0.9380141778054155
788,2010,20--64,Male,0.9442952847521157
788,2010,40--64,Male,0.8749409947097201
788,2010,20--39,Both,0.8993678978213058
788,2010,20--64,Both,0.880949364339578
788,2010,40--64,Both,0.7437237793389097
788,2020,20--39,Female,0.8977702322120933
788,2020,20--64,Female,0.846246441639711
788,2020,40--64,Female,0.6776268110350897
788,2020,20--39,Male,0.931301099929623
788,2020,20--64,Male,0.9112510928244291
788,2020,40--64,Male,0.8339844964829515
788,2020,20--39,Both,0.914563694298593
788,2020,20--64,Both,0.8787521466682744
788,2020,40--64,Both,0.7558172555511175
788,2025,20--39,Female,0.9252735723842633
788,2025,20--64,Female,0.882980465756908
788,2025,40--64,Female,0.7617556289007792
788,2025,20--39,Male,0.9448152730132243
788,2025,20--64,Male,0.9280724372194521
788,2025,40--64,Male,0.8724870577382413
788,2025,20--39,Both,0.9350707063699198
788,2025,20--64,Both,0.9055295418853264
788,2025,40--64,Both,0.8171395531859492
792,2020,20--39,Female,0.9320195234996286
792,2020,20--64,Female,0.9135074096482293
792,2020,40--64,Female,0.8755969244566236
792,2020,20--39,Male,0.9530681914732548
792,2020,20--64,Male,0.9329331318882562
792,2020,40--64,Male,0.8940440709833459
792,2020,20--39,Both,0.9425705693310078
792,2020,20--64,Both,0.9232229462026186
792,2020,40--64,Both,0.8848500763774918
795,2005,20--39,Female,1.0050213913812027
795,2005,20--64,Female,1.004657547977692
795,2005,40--64,Female,1.003413312513531
795,2005,20--39,Male,1.0049197592720112
795,2005,20--64,Male,0.9690742854457438
795,2005,40--64,Male,0.9791985657122305
795,2005,20--39,Both,1.0049954270422354
795,2005,20--64,Both,0.986867767633994
795,2005,40--64,Both,0.9913434392564444
795,2015,20--39,Female,1.0123185445254834
795,2015,20--64,Female,1.0118146082566217
795,2015,40--64,Female,1.015777923734858
795,2015,20--39,Male,1.0116390799382413
795,2015,20--64,Male,0.9751211152735599
795,2015,40--64,Male,0.9889781324231693
795,2015,20--39,Both,1.0120037443444552
795,2015,20--64,Both,0.9934697094526017
795,2015,40--64,Both,1.002416172008478
795,2020,20--39,Female,1.012794789850997
795,2020,20--64,Female,1.0125194125055603
795,2020,40--64,Female,1.0160347629226942
795,2020,20--39,Male,1.0120477942839896
795,2020,20--64,Male,0.9755090105568608
795,2020,40--64,Male,0.9886690246763553
795,2020,20--39,Both,1.0124462242578038
795,2020,20--64,Both,0.994016054921691
795,2020,40--64,Both,1.0023900918030988
796,2020,20--39,Female,1.0027205688396803
796,2020,20--64,Female,0.9917187224224542
796,2020,40--64,Female,0.9666447856187619
796,2020,20--39,Male,0.9856159450414332
796,2020,20--64,Male,0.9655390207027168
796,2020,40--64,Male,0.9312268285441033
798,2020,20--39,Female,1.0027359055510072
798,2020,20--64,Female,0.9907124240346447
798,2020,40--64,Female,0.9712479880850217
798,2020,20--39,Male,0.9738500409100813
798,2020,20--64,Male,0.9754884574741676
798,2020,40--64,Male,0.9791872319582561
800,2005,20--39,Female,0.46708960765909524
800,2005,20--64,Female,0.4545028184567098
800,2005,40--64,Female,0.3665369875977436
800,2005,20--39,Male,0.694608955305851
800,2005,20--64,Male,0.6928824108037228
800,2005,40--64,Male,0.6881098451264347
800,2005,20--39,Both,0.5809002818676704
800,2005,20--64,Both,0.5736983293642972
800,2005,40--64,Both,0.5273108611007298
800,2015,20--39,Female,0.5718363192557757
800,2015,20--64,Female,0.5412628899353488
800,2015,40--64,Female,0.41396560979619434
800,2015,20--39,Male,0.6455280702185094
800,2015,20--64,Male,0.6440644850724416
800,2015,40--64,Male,0.6336420214266092
800,2015,20--39,Both,0.6087091198999338
800,2015,20--64,Both,0.5926670224490649
800,2015,40--64,Both,0.5238010382153901
804,2010,20--39,Female,1.0140198648189278
804,2010,20--64,Female,1.0134506526207954
804,2010,40--64,Female,1.016611625867456
804,2010,20--39,Male,1.0137469631460905
804,2010,20--64,Male,1.0135380346914238
804,2010,40--64,Male,1.017087688952448
804,2010,20--39,Both,1.013908458675193
804,2010,20--64,Both,1.0134969004211207
804,2010,40--64,Both,1.0168856636697667
807,2005,20--39,Female,0.9290517545777442
807,2005,20--64,Female,0.9313610526568166
807,2005,40--64,Female,0.9112655219179018
807,2005,20--39,Male,0.9509556571804401
807,2005,20--64,Male,0.944836960143574
807,2005,40--64,Male,0.9207148949664635
807,2005,20--39,Both,0.9400304925474315
807,2005,20--64,Both,0.9381016128109498
807,2005,40--64,Both,0.9160217666605981
807,2010,20--39,Female,0.975498835155118
807,2010,20--64,Female,0.9643424108155654
807,2010,40--64,Female,0.9264965166917294
807,2010,20--39,Male,0.9918251777692672
807,2010,20--64,Male,0.971596089898827
807,2010,40--64,Male,0.9284305042522668
807,2010,20--39,Both,0.9836889755546377
807,2010,20--64,Both,0.967971820662845
807,2010,40--64,Both,0.9274962058491615
807,2020,20--39,Female,0.9909394560310975
807,2020,20--64,Female,0.9906432156312257
807,2020,40--64,Female,0.9855563515179392
807,2020,20--39,Male,1.0019898485337584
807,2020,20--64,Male,0.9919125614128941
807,2020,40--64,Male,0.97892265415752
807,2020,20--39,Both,0.99649108882804
807,2020,20--64,Both,0.9912804104392997
807,2020,40--64,Both,0.9822749729418078
818,2005,20--39,Female,0.645773726650862
818,2005,20--64,Female,0.5351221800681233
818,2005,40--64,Female,0.4064745798631581
818,2005,20--39,Male,0.7976813479522571
818,2005,20--64,Male,0.6755071487086209
818,2005,40--64,Male,0.5931554964181505
818,2005,20--39,Both,0.7217698513695635
818,2005,20--64,Both,0.6053187041853689
818,2005,40--64,Both,0.4998146168373728
818,2010,20--39,Female,0.701058228636753
818,2010,20--64,Female,0.5804301657027446
818,2010,40--64,Female,0.4323128009871071
818,2010,20--39,Male,0.823711678848004
818,2010,20--64,Male,0.7039018547343663
818,2010,40--64,Male,0.6232622018778585
818,2010,20--39,Both,0.7624235643959156
818,2010,20--64,Both,0.6421698400803414
818,2010,40--64,Both,0.5277876570699617
818,2015,20--39,Female,0.7529876213750585
818,2015,20--64,Female,0.6896112844949658
818,2015,40--64,Female,0.5141210670236996
818,2015,20--39,Male,0.8518928517454907
818,2015,20--64,Male,0.7936063391863123
818,2015,40--64,Male,0.6963229752588903
818,2015,20--39,Both,0.8024760152755781
818,2015,20--64,Both,0.7416125436728107
818,2015,40--64,Both,0.6052257723408097
834,2010,20--39,Female,0.6448265435209567
834,2010,20--64,Female,0.6317675463985457
834,2010,40--64,Female,0.5833451932512651
834,2010,20--39,Male,0.7521843828944812
834,2010,20--64,Male,0.7580146154374289
834,2010,40--64,Male,0.778363337907558
834,2010,20--39,Both,0.6985400307928348
834,2010,20--64,Both,0.6948950934042097
834,2010,40--64,Both,0.6808594528024222
834,2015,20--39,Female,0.7330038518567391
834,2015,20--64,Female,0.7126397744708088
834,2015,40--64,Female,0.6466171320147308
834,2015,20--39,Male,0.7828563206405759
834,2015,20--64,Male,0.7859136969512482
834,2015,40--64,Male,0.7977679660147563
834,2015,20--39,Both,0.7579568667933301
834,2015,20--64,Both,0.7492799367921584
834,2015,40--64,Both,0.7222034650702678
834,2020,20--39,Female,0.7391200615427468
834,2020,20--64,Female,0.7188019547133715
834,2020,40--64,Female,0.6592860513066164
834,2020,20--39,Male,0.7887675295613246
834,2020,20--64,Male,0.7745467314506342
834,2020,40--64,Male,0.7350405273298859
834,2020,20--39,Both,0.7639706919043563
834,2020,20--64,Both,0.7466772237304844
834,2020,40--64,Both,0.6971806452403281
854,2010,20--39,Female,0.15833888778305003
854,2010,20--64,Female,0.1420894023927422
854,2010,40--64,Female,0.07723635143098993
854,2010,20--39,Male,0.3162647099753255
854,2010,20--64,Male,0.2630722164582733
854,2010,40--64,Male,0.16073849105143256
854,2010,20--39,Both,0.2373330946343678
854,2010,20--64,Both,0.20258348644940083
854,2010,40--64,Both,0.11898352492420071
854,2015,20--39,Female,0.17024916809465718
854,2015,20--64,Female,0.17579888890023104
854,2015,40--64,Female,0.07969416399798777
854,2015,20--39,Male,0.3422740318522196
854,2015,20--64,Male,0.32369152842513055
854,2015,40--64,Male,0.2310570989358606
854,2015,20--39,Both,0.2562956346259326
854,2015,20--64,Both,0.24974848643560263
854,2015,40--64,Both,0.1553664303486509
854,2020,20--39,Female,0.2680054303301789
854,2020,20--64,Female,0.26539074785129274
854,2020,40--64,Female,0.11397901984665507
854,2020,20--39,Male,0.3610052736066958
854,2020,20--64,Male,0.3566500396523498
854,2020,40--64,Male,0.1894888534928675
854,2020,20--39,Both,0.3145281060168872
854,2020,20--64,Both,0.31102281195093895
854,2020,40--64,Both,0.1517319781046064
858,2010,20--39,Female,0.9851795405172338
858,2010,20--64,Female,0.9737901993549674
858,2010,40--64,Female,0.9434287692046032
858,2010,20--39,Male,0.9839344809577169
858,2010,20--64,Male,0.9592153755915788
858,2010,40--64,Male,0.9178194424151467
858,2010,20--39,Both,0.9845811732430478
858,2010,20--64,Both,0.9665049632271749
858,2010,40--64,Both,0.9306595900020005
860,2005,20--39,Female,1.0143999498293563
860,2005,20--64,Female,1.013706142915917
860,2005,40--64,Female,1.01669240323377
860,2020,20--39,Female,1.0138994532082828
860,2020,20--64,Female,1.0131629654533811
860,2020,40--64,Female,1.0159385208672393
860,2020,20--39,Male,1.012482649237217
860,2020,20--64,Male,0.9751603898035246
860,2020,40--64,Male,0.9871860520980489
860,2020,20--39,Both,1.0132158946316434
860,2020,20--64,Both,0.9941635036251613
860,2020,40--64,Both,1.0016005912579224
882,2020,20--39,Female,1.0008074662510247
882,2020,20--64,Female,0.9961867241071968
882,2020,40--64,Female,0.9837391739141502
882,2020,20--39,Male,0.9807208047123082
882,2020,20--64,Male,0.9754697326893229
882,2020,40--64,Male,0.9732216532202944
882,2020,20--39,Both,0.9907854183659756
882,2020,20--64,Both,0.9858303428952665
882,2020,40--64,Both,0.9785161278358879
887,2005,20--39,Female,0.29742314144002724
887,2005,20--64,Female,0.264475313220593
887,2005,40--64,Female,0.12570682712647566
887,2005,20--39,Male,0.5942306937203004
887,2005,20--64,Male,0.48005242847431495
887,2005,40--64,Male,0.1807770257322721
887,2005,20--39,Both,0.445885731194331
887,2005,20--64,Both,0.37226866944945336
887,2005,40--64,Both,0.1532420077254388
887,2020,20--39,Female,0.4824508107673671
887,2020,20--64,Female,0.4738553896522966
887,2020,40--64,Female,0.24600906774807219
887,2020,20--39,Male,0.8568468750188524
887,2020,20--64,Male,0.7892786291141202
887,2020,40--64,Male,0.4468287019940835
887,2020,20--39,Both,0.6697256855925022
887,2020,20--64,Both,0.6315742495490912
887,2020,40--64,Both,0.3464116508389108
894,2005,20--39,Female,0.5196782362265521
894,2005,20--64,Female,0.5234176871597266
894,2005,40--64,Female,0.5286851633596017
894,2005,20--39,Male,0.705554946656065
894,2005,20--64,Male,0.726010555766712
894,2005,40--64,Male,0.7722276733621344
894,2005,20--39,Both,0.6126616740672668
894,2005,20--64,Both,0.6247193240454483
894,2005,40--64,Both,0.6504558120569572
894,2015,20--39,Female,0.5732783598954851
894,2015,20--64,Female,0.5615480539054557
894,2015,40--64,Female,0.5102343209460191
894,2015,20--39,Male,0.7529165805546472
894,2015,20--64,Male,0.7476363888045477
894,2015,40--64,Male,0.7350146755964538
894,2015,20--39,Both,0.6631427977005282
894,2015,20--64,Both,0.6545972037401004
894,2015,40--64,Both,0.6226247285552128
894,2020,20--39,Female,0.494965934133957
894,2020,20--64,Female,0.48438019215488376
894,2020,40--64,Female,0.4443977628788761
894,2020,20--39,Male,0.6780376020653226
894,2020,20--64,Male,0.6672721079627156
894,2020,40--64,Male,0.642380613631557
894,2020,20--39,Both,0.5865457529421862
894,2020,20--64,Both,0.5758308766264475
894,2020,40--64,Both,0.5433892135170816
NA,2015,20--39,Female,0.9298860647279122
NA,2015,20--64,Female,0.9272954478653443
NA,2015,40--64,Female,0.8736594002571448
NA,2015,20--39,Male,0.9705922740733717
NA,2015,20--64,Male,0.9790128497589943
NA,2015,40--64,Male,0.9844348864333905
NA,2020,20--39,Female,0.9202337164508709
NA,2020,20--64,Female,0.9073405846742318
NA,2020,40--64,Female,0.828959073065195
NA,2020,20--39,Male,0.9647272422410601
NA,2020,20--64,Male,0.9614162152570719
NA,2020,40--64,Male,0.9418720300685238
